"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","HGT_OF_SWELL2","IND_FOR_PRECIP"
"4601837","2021-09-12T01:00:00","22.83","-149.43",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,,"9","258",,,,,,,,,,,,"235","29","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"5102593","2021-09-12T01:00:00","25.09","-148.94",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","58","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5102803","2021-09-12T01:00:00","29.07","-148.22",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","98","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2101604","2021-09-12T02:00:00","29.27","-141.74",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,"235","91","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2101613","2021-09-12T02:00:00","29.59","-148.33",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","98","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"3201757","2021-09-12T02:00:00","27.54","-148.74",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","78","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601721","2021-09-12T02:00:00","24.72","-147.08",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,"235","47","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601778","2021-09-12T02:00:00","29.82","-149.80",,,"1","4","2","5",,,"11",,,,,,,,,"10221",,,"8",,,,,"9","250",,,,,,,,,,,,"235","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601830","2021-09-12T02:00:00","24.34","-144.46",,,"1","4","2","5",,,"11",,,,,,,,,"10172",,,"8",,,,,"9","247",,,,,,,,,,,,"235","44","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"5102593","2021-09-12T02:00:00","25.10","-148.95",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"235","58","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5102803","2021-09-12T02:00:00","29.07","-148.22",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","98","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601837","2021-09-12T02:03:00","22.83","-149.43",,,"1","4","2","5",,,"11",,,,,,,,,"10175",,,"8",,,,,"9","258",,,,,,,,,,,,"235","29","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"2101604","2021-09-12T03:00:00","29.26","-141.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,"235","91","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2101613","2021-09-12T03:00:00","29.58","-148.34",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","98","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"3201757","2021-09-12T03:00:00","27.54","-148.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","78","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601721","2021-09-12T03:00:00","24.72","-147.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,"235","47","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601778","2021-09-12T03:00:00","29.82","-149.81",,,"1","4","2","5",,,"11",,,,,,,,,"10222",,,"8",,,,,"9","250",,,,,,,,,,,,"235","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601830","2021-09-12T03:00:00","24.34","-144.46",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,,"9","247",,,,,,,,,,,,"235","44","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601837","2021-09-12T03:00:00","22.83","-149.43",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,,"9","256",,,,,,,,,,,,"235","29","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"5102593","2021-09-12T03:00:00","25.11","-148.96",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","58","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2101604","2021-09-12T04:00:00","29.25","-141.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,"235","91","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2101613","2021-09-12T04:00:00","29.58","-148.36",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","98","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"3201757","2021-09-12T04:00:00","27.53","-148.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","78","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601721","2021-09-12T04:00:00","24.72","-147.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,"235","47","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601778","2021-09-12T04:00:00","29.83","-149.81",,,"1","4","2","5",,,"11",,,,,,,,,"10224",,,"8",,,,,"9","249",,,,,,,,,,,,"235","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601837","2021-09-12T04:00:00","22.82","-149.43",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","256",,,,,,,,,,,,"235","29","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"5102593","2021-09-12T04:00:00","25.11","-148.96",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","58","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601830","2021-09-12T04:04:00","24.34","-144.46",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,,"9","246",,,,,,,,,,,,"235","44","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"2101604","2021-09-12T05:00:00","29.24","-141.77",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,"235","91","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2101613","2021-09-12T05:00:00","29.58","-148.37",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","98","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"3201757","2021-09-12T05:00:00","27.53","-148.77",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"235","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601721","2021-09-12T05:00:00","24.72","-147.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"235","47","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601778","2021-09-12T05:00:00","29.83","-149.82",,,"1","4","2","5",,,"11",,,,,,,,,"10229",,,"8",,,,,"9","249",,,,,,,,,,,,"235","99","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601837","2021-09-12T05:00:00","22.82","-149.44",,,"1","4","2","5",,,"11",,,,,,,,,"10184",,,"8",,,,,"9","256",,,,,,,,,,,,"235","29","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"5102593","2021-09-12T05:00:00","25.11","-148.96",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"235","58","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2101604","2021-09-12T06:00:00","29.24","-141.78",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,"235","91","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2101613","2021-09-12T06:00:00","29.58","-148.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","98","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"3201757","2021-09-12T06:00:00","27.52","-148.78",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"235","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601721","2021-09-12T06:00:00","24.72","-147.10",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"235","47","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601778","2021-09-12T06:00:00","29.83","-149.82",,,"1","4","2","5",,,"11",,,,,,,,,"10234",,,"8",,,,,"9","248",,,,,,,,,,,,"235","99","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"5102593","2021-09-12T06:00:00","25.11","-148.97",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"235","58","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5102803","2021-09-12T06:00:00","29.07","-148.20",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","98","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"KRGB","2021-09-12T06:00:00","24.60","-150.00",,,"1","6","2","5","5","4","1",,"40","4","62","1","98","2","0","10193","4","0","8","244",,"211","193","1","233","1","1","1","4","0","0","2","1","15","5","5","234","40","798","172","5","1","2","1","111111","11111111111111",,"5",,"0",,,
"2101604","2021-09-12T07:00:00","29.23","-141.80",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","233",,,,,,,,,,,,"235","91","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2101613","2021-09-12T07:00:00","29.58","-148.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","98","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"3201757","2021-09-12T07:00:00","27.51","-148.79",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"235","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601721","2021-09-12T07:00:00","24.72","-147.10",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","47","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601778","2021-09-12T07:00:00","29.83","-149.83",,,"1","4","2","5",,,"11",,,,,,,,,"10238",,,"8",,,,,"9","248",,,,,,,,,,,,"235","99","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601837","2021-09-12T07:00:00","22.81","-149.44",,,"1","4","2","5",,,"11",,,,,,,,,"10195",,,"8",,,,,"9","256",,,,,,,,,,,,"235","29","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"5102593","2021-09-12T07:00:00","25.11","-148.98",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","58","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5102803","2021-09-12T07:00:00","29.08","-148.20",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","98","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2101604","2021-09-12T08:00:00","29.23","-141.81",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","233",,,,,,,,,,,,"235","91","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2101613","2021-09-12T08:00:00","29.58","-148.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","98","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"3201757","2021-09-12T08:00:00","27.51","-148.81",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"235","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601721","2021-09-12T08:00:00","24.72","-147.10",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","47","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601778","2021-09-12T08:00:00","29.84","-149.83",,,"1","4","2","5",,,"11",,,,,,,,,"10237",,,"8",,,,,"9","248",,,,,,,,,,,,"235","99","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601837","2021-09-12T08:00:00","22.81","-149.45",,,"1","4","2","5",,,"11",,,,,,,,,"10196",,,"8",,,,,"9","255",,,,,,,,,,,,"235","29","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"5102593","2021-09-12T08:00:00","25.11","-148.99",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","58","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5102803","2021-09-12T08:00:00","29.08","-148.20",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","98","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2101604","2021-09-12T09:00:00","29.23","-141.83",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","233",,,,,,,,,,,,"235","91","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2101613","2021-09-12T09:00:00","29.58","-148.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","98","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"3201757","2021-09-12T09:00:00","27.51","-148.83",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"235","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601721","2021-09-12T09:00:00","24.72","-147.11",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"235","47","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601778","2021-09-12T09:00:00","29.84","-149.84",,,"1","4","2","5",,,"11",,,,,,,,,"10234",,,"8",,,,,"9","247",,,,,,,,,,,,"235","99","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"5102593","2021-09-12T09:00:00","25.11","-149.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","59","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5102803","2021-09-12T09:00:00","29.08","-148.20",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","98","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601837","2021-09-12T09:01:00","22.81","-149.45",,,"1","4","2","5",,,"11",,,,,,,,,"10194",,,"8",,,,,"9","255",,,,,,,,,,,,"235","29","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"2101604","2021-09-12T10:00:00","29.24","-141.84",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","233",,,,,,,,,,,,"235","91","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2101613","2021-09-12T10:00:00","29.58","-148.41",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","98","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"3201757","2021-09-12T10:00:00","27.52","-148.85",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"235","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601721","2021-09-12T10:00:00","24.73","-147.11",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"235","47","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601778","2021-09-12T10:00:00","29.84","-149.85",,,"1","4","2","5",,,"11",,,,,,,,,"10232",,,"8",,,,,"9","247",,,,,,,,,,,,"235","99","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"5102593","2021-09-12T10:00:00","25.11","-149.01",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","59","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601837","2021-09-12T10:01:00","22.82","-149.45",,,"1","4","2","5",,,"11",,,,,,,,,"10190",,,"8",,,,,"9","255",,,,,,,,,,,,"235","29","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"5102803","2021-09-12T10:01:00","29.08","-148.20",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","98","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"3201757","2021-09-12T11:00:00","27.52","-148.86",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"235","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601721","2021-09-12T11:00:00","24.73","-147.11",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"235","47","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601837","2021-09-12T11:00:00","22.82","-149.45",,,"1","4","2","5",,,"11",,,,,,,,,"10188",,,"8",,,,,"9","255",,,,,,,,,,,,"235","29","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"2101604","2021-09-12T12:00:00","29.24","-141.86",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","233",,,,,,,,,,,,"235","91","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2101613","2021-09-12T12:00:00","29.58","-148.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","98","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"3201757","2021-09-12T12:00:00","27.53","-148.88",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"235","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601721","2021-09-12T12:00:00","24.73","-147.11",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","47","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601778","2021-09-12T12:00:00","29.85","-149.86",,,"1","4","2","5",,,"11",,,,,,,,,"10229",,,"8",,,,,"9","246",,,,,,,,,,,,"235","99","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601837","2021-09-12T12:00:00","22.82","-149.46",,,"1","4","2","5",,,"11",,,,,,,,,"10184",,,"8",,,,,"9","255",,,,,,,,,,,,"235","29","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"5102593","2021-09-12T12:00:00","25.11","-149.03",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","59","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"WFLG","2021-09-12T12:00:00","26.20","-149.70",,,"1","6","2","5","1","4","1",,"80","3","72","1","98","2","1","10187","7","3","8","233",,"206","193","7","244","4",,"4","5","A","A","4","2","5","9","2","235","69","798","172","5","1","2","1","111111","11111111111111",,"5",,"1",,,
"2101604","2021-09-12T13:00:00","29.24","-141.86",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","233",,,,,,,,,,,,"235","91","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2101613","2021-09-12T13:00:00","29.58","-148.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","98","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"3201757","2021-09-12T13:00:00","27.54","-148.90",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"235","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601721","2021-09-12T13:00:00","24.73","-147.11",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","47","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601778","2021-09-12T13:00:00","29.86","-149.86",,,"1","4","2","5",,,"11",,,,,,,,,"10230",,,"8",,,,,"9","246",,,,,,,,,,,,"235","99","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601837","2021-09-12T13:00:00","22.81","-149.46",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,,"9","255",,,,,,,,,,,,"235","29","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"5102593","2021-09-12T13:00:00","25.11","-149.04",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","59","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2101604","2021-09-12T14:00:00","29.24","-141.86",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","233",,,,,,,,,,,,"235","91","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2101613","2021-09-12T14:00:00","29.58","-148.43",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","98","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"3201757","2021-09-12T14:00:00","27.55","-148.91",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"235","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601721","2021-09-12T14:00:00","24.73","-147.11",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","47","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601778","2021-09-12T14:00:00","29.86","-149.86",,,"1","4","2","5",,,"11",,,,,,,,,"10231",,,"8",,,,,"9","246",,,,,,,,,,,,"235","99","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"5102593","2021-09-12T14:00:00","25.11","-149.05",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","59","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601837","2021-09-12T14:04:00","22.81","-149.46",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,"9","254",,,,,,,,,,,,"235","29","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"2101604","2021-09-12T15:00:00","29.24","-141.87",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","233",,,,,,,,,,,,"235","91","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2101613","2021-09-12T15:00:00","29.58","-148.43",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","98","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"3201757","2021-09-12T15:00:00","27.56","-148.92",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"235","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601721","2021-09-12T15:00:00","24.72","-147.11",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","47","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601778","2021-09-12T15:00:00","29.86","-149.86",,,"1","4","2","5",,,"11",,,,,,,,,"10232",,,"8",,,,,"9","246",,,,,,,,,,,,"235","99","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601837","2021-09-12T15:00:00","22.81","-149.46",,,"1","4","2","5",,,"11",,,,,,,,,"10183",,,"8",,,,,"9","254",,,,,,,,,,,,"235","29","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"5102593","2021-09-12T15:00:00","25.11","-149.07",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","59","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
