"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"WTOI","2024-09-14T16:00:00","27.20","-76.80",,,"1","5","2","5","3","4","1",,,,,,,,,"10139","3","5","8","295",,"270","262",,,,,"A",,"A","A",,,,,,,"242","76","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"7810291","2024-09-14T16:03:00","27.50","-72.99",,,"1","3","2","5",,,"11",,,,,,,,,"10123",,,,,,,,,,,,,,,,,,,,,,"242","72","798","172","6","0",,"2","FFFF1F","1AAAA1AAAAAAAA",,,,,,,,,,,,,
"4100010","2024-09-14T16:10:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","303",,"54",,,,,"10117",,,"8","293",,,"258","9","299",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100047","2024-09-14T16:10:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","206",,"53",,,,,"10124",,,"8","287",,,"267","9","300",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100010","2024-09-14T16:20:00","28.90","-78.50",,,"1","5","2","5",,,"11",,"300","1","50",,,,,"10118",,,"8","293",,,"257",,,,,,,,,,,"2","3","8","2","242","88","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,,,,,,,,
"4100047","2024-09-14T16:20:00","27.50","-71.50",,,"1","5","2","5",,,"11",,"210","1","60",,,,,"10125",,,"8","292",,,"269",,,,,,,,,,,"2","12","7","2","242","71","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,,,,,,,,
"4100010","2024-09-14T16:30:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","304",,"52",,,,,"10118",,,"8","293",,,"258","9","299",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100047","2024-09-14T16:30:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","219",,"65",,,,,"10123",,,"8","293",,,"269","9","300",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100010","2024-09-14T16:40:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","305",,"53",,,,,"10117",,,"8","293",,,"257","9","300",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100047","2024-09-14T16:40:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","214",,"62",,,,,"10121",,,"8","293",,,"269","9","300",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100010","2024-09-14T16:50:00","28.90","-78.50",,,"1","5","2","5",,,"11",,"300","1","60",,,,,"10118",,,"8","293",,,"255",,,,,,,,,,,"2","4","8","2","242","88","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,,,,,,,,
"4100047","2024-09-14T16:50:00","27.50","-71.50",,,"1","5","2","5",,,"11",,"220","1","70",,,,,"10120",,,"8","295",,,"268",,,,,,,,,,,"2","12","8","2","242","71","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,,,,,,,,
"1301795","2024-09-14T17:00:00","23.33","-71.04",,,"1","3","2","5",,,"11",,,,,,,,,"10132",,,,,,,,,,,,,,,,,,,,,,"242","31","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"3ETA8","2024-09-14T17:00:00","25.30","-75.70",,,"1","5","2","5","7","4","1",,,,,,,,,"10119","8","8","8","293",,"278","273",,,,,"A",,"A","A",,,,,,,"242","55","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"3FPS9","2024-09-14T17:00:00","25.70","-79.20",,,"1","5","2","5","9","0","1",,,,,,,,,"10129","8","4","8","338",,"306","297",,,,,"A",,"A","A",,,,,,,"242","59","798","172","5","1","2","2","F5FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"4100010","2024-09-14T17:00:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","309",,"53",,,,,"10117",,,"8","294",,,"254","9","300",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100047","2024-09-14T17:00:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","229",,"67",,,,,"10119",,,"8","296",,,"271","9","300",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4101726","2024-09-14T17:00:00","26.53","-76.96",,,"1","3","2","5",,,"11",,,,,,,,,"10125",,,,,,,,,,,,,,,,,,,,,,"242","66","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"4402660","2024-09-14T17:00:00","26.93","-75.38",,,"1","4","2","5",,,"11",,,,,,,,,"10130",,,"8",,,,,"9","297",,,,,,,,,,,,,"242","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4402665","2024-09-14T17:00:00","26.58","-78.79",,,"1","3","2","5",,,"11",,,,,,,,,"10125",,,,,,,,,,,,,,,,,,,,,,"242","68","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"4402670","2024-09-14T17:00:00","20.97","-79.19",,,"1","4","2","5",,,"11",,,,,,,,,"10122",,,"8",,,,,"9","326",,,,,,,,,,,,,"242","9","798","172","7","0",,"2","5FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4804036","2024-09-14T17:00:00","28.01","-70.98",,,"1","3","2","5",,,"11",,,,,,,,,"10124",,,,,,,,,,,,,,,,,,,,,,"242","80","798","172","6","0",,"2","FFFF1F","1AAAA1AAAAAAAA",,,,,,,,,,,,,
"6203616","2024-09-14T17:00:00","21.04","-73.12",,,"1","3","2","5",,,"11",,,,,,,,,"10123",,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"6203636","2024-09-14T17:00:00","23.18","-75.11",,,"1","3","2","5",,,"11",,,,,,,,,"10129",,,,,,,,,,,,,,,,,,,,,,"242","35","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"6203840","2024-09-14T17:00:00","24.60","-70.76",,,"1","4","2","5",,,"11",,,,,,,,,"10134",,,"8",,,,,"9","302",,,,,,,,,,,,,"242","40","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"6402615","2024-09-14T17:00:00","24.44","-71.53",,,"1","4","2","5",,,"11",,,,,,,,,"10132",,,"8",,,,,"9","303",,,,,,,,,,,,,"242","41","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"7810291","2024-09-14T17:00:00","27.48","-73.01",,,"1","3","2","5",,,"11",,,,,,,,,"10116",,,,,,,,,,,,,,,,,,,,,,"242","73","798","172","6","0",,"2","FFFF1F","1AAAA1AAAAAAAA",,,,,,,,,,,,,
"7KOK","2024-09-14T17:00:00","22.60","-74.60",,,"1","6","2","5","8","4","1",,"170","3","51","1","99","1","2","10128",,,"8","300","0","290","287","3","300",,,,,,,,,,,,,"242","24","798","172","5","1","2","2","111111","1111111111AAAA",,"5",,"1",,,,,,,,,
"9HA5296","2024-09-14T17:00:00","21.80","-76.80",,,"1","5","2","5","7","4","1",,,,,,,,,"10123","8","8","8","304",,"293","289",,,,,"A",,"A","A",,,,,,,"242","16","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"AKNQJ6N","2024-09-14T17:00:00","24.19","-71.43",,,"1","5","2","5","3","5","1",,"180",,"58",,,,,"10127","7","5","8","296",,,"245",,,,,,,,,,,,,,,"242","41","798","172","5","0",,"2","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,,
"C6FG4","2024-09-14T17:00:00","25.00","-77.30",,,"1","5","2","5","9","0","1",,,,,,,,,"10125","5","4","8","292",,"264","254",,,,,"A",,"A","A",,,,,,,"242","57","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"C6FN5","2024-09-14T17:00:00","24.50","-75.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10125","8","6","8","308",,"288","282",,,,,"A",,"A","A",,,,,,,"242","45","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"C6PT7","2024-09-14T17:00:00","24.60","-76.10",,,"1","5","2","5","9","0","1",,,,,,,,,"10132","8","6","8",,,"287","266",,,,,"A",,"A","A",,,,,,,"242","46","798","172","5","1","2","2","F7FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"C6SA3","2024-09-14T17:00:00","29.70","-74.40",,,"1","5","2","5","2","4","1",,,,,,,,,"10107","8","6","8","289",,"273","268",,,,,"A",,"A","A",,,,,,,"242","94","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"C6UZ7","2024-09-14T17:00:00","25.80","-77.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10128","8","8","8","310",,"291","286",,,,,"A",,"A","A",,,,,,,"242","57","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"KLIO","2024-09-14T17:00:00","27.90","-79.80",,,"1","5","2","5","4","3","1",,,,,,,,,"10115","8","3","8","295",,"285","282",,,,,"A",,"A","A",,,,,,,"242","79","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"LAOX5","2024-09-14T17:00:00","27.80","-70.10",,,"1","6","2","5","6","3","1",,"250","3","72","1","98","3","2","10131","8","5","8","305",,"290","286","7","300","8","6","7","2","7","2",,"4","2","7","7","2","242","70","798","172","5","1","2","2","111111","11111111111111",,"5",,"2",,,,,,,,,
"SPGF1","2024-09-14T17:00:00","26.70","-78.99",,,"1","4","2","5",,,"5","0","280","4","31",,,,,"10126","7","3","0","301",,,,,,,,,"A",,,,,,,,,"242","68","995","114","13","0",,"2","F1111F","11AAA11AAA8AA1","31",,"6",,,,,,,,,,"4"
"WDJ4838","2024-09-14T17:00:00","27.40","-77.40",,,"1","5","2","5","3","5","1",,,,,,,,,"10128","5","1","8","321",,"285","273",,,,,"A",,"A","A",,,,,,,"242","77","798","172","5","1","2","2","F3FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"WLSY","2024-09-14T17:00:00","26.10","-80.00",,,"1","5","2","5","9","0","1",,,,,,,,,"10120","6","8","8",,,"305","289",,,,,"A",,"A","A",,,,,,,"241","60","798","172","5","1","2","2","F7FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"WTOI","2024-09-14T17:00:00","27.00","-76.50",,,"1","5","2","5","3","4","1",,,,,,,,,"10132","8","5","8","302",,"277","268",,,,,"A",,"A","A",,,,,,,"242","76","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"YKY5BSG","2024-09-14T17:00:00","28.74","-72.39",,,"1","6","2","5","6","2","1","5","255",,"96",,,,,"10107","7","11","8","292",,,"247","1","310",,,,,,,,,,,,,"242","82","798","172","5","0",,"2","111111","11AAA11A11AAA1",,"5",,,,,,,,,,,
"4100010","2024-09-14T17:10:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","307",,"51",,,,,"10118",,,"8","294",,,"255","9","300",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100047","2024-09-14T17:10:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","219",,"67",,,,,"10117",,,"8","294",,,"270","9","300",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100010","2024-09-14T17:20:00","28.90","-78.50",,,"1","5","2","5",,,"11",,"320","1","50",,,,,"10118",,,"8","294",,,"258",,,,,,,,,,,"2","5","7","2","242","88","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,,,,,,,,
"4100047","2024-09-14T17:20:00","27.50","-71.50",,,"1","5","2","5",,,"11",,"220","1","60",,,,,"10115",,,"8","294",,,"270",,,,,,,,,,,"2","11","7","1","242","71","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,,,,,,,,
"4100010","2024-09-14T17:30:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","322",,"53",,,,,"10117",,,"8","293",,,"257","9","300",,,,,,,,,,,,,"242","88","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100047","2024-09-14T17:30:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","228",,"78",,,,,"10115",,,"8","294",,,"269","9","300",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100010","2024-09-14T17:40:00","28.88","-78.48",,,"1","5","2","5",,,"11",,"320",,"52",,,,,"10117",,,"8","293",,,"258","9","300",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100047","2024-09-14T17:40:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","224",,"81",,,,,"10114",,,"8","288",,,"261","9","300",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100010","2024-09-14T17:50:00","28.90","-78.50",,,"1","5","2","5",,,"11",,"320","1","50",,,,,"10118",,,"8","293",,,"258",,,,,,,,,,,"2","4","8","2","242","88","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,,,,,,,,
"4100047","2024-09-14T17:50:00","27.50","-71.50",,,"1","5","2","5",,,"11",,"230","1","60",,,,,"10113",,,"8","290",,,"258",,,,,,,,,,,"2","11","8","1","242","71","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,,,,,,,,
"1301795","2024-09-14T18:00:00","23.35","-71.05",,,"1","3","2","5",,,"11",,,,,,,,,"10125",,,,,,,,,,,,,,,,,,,,,,"242","31","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"3ETA8","2024-09-14T18:00:00","25.40","-75.90",,,"1","5","2","5","7","4","1",,,,,,,,,"10114","8","12","8","298",,"280","275",,,,,"A",,"A","A",,,,,,,"242","55","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"3FPS9","2024-09-14T18:00:00","25.70","-79.20",,,"1","5","2","5","9","0","1",,,,,,,,,"10124","8","9","8","324",,"302","295",,,,,"A",,"A","A",,,,,,,"242","59","798","172","5","1","2","2","F3FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"4100010","2024-09-14T18:00:00","28.88","-78.48",,,"1","5","2","5",,,"11",,"310",,"54",,,,,"10118",,,"8","294",,,"256","9","300",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100047","2024-09-14T18:00:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","238",,"58",,,,,"10113",,,"8","294",,,"259","9","300",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4101726","2024-09-14T18:00:00","26.53","-76.96",,,"1","3","2","5",,,"11",,,,,,,,,"10120",,,,,,,,,,,,,,,,,,,,,,"242","66","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"4402660","2024-09-14T18:00:00","26.92","-75.37",,,"1","4","2","5",,,"11",,,,,,,,,"10121",,,"8",,,,,"9","297",,,,,,,,,,,,,"242","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4402665","2024-09-14T18:00:00","26.58","-78.79",,,"1","3","2","5",,,"11",,,,,,,,,"10124",,,,,,,,,,,,,,,,,,,,,,"242","68","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"4402670","2024-09-14T18:00:00","20.97","-79.19",,,"1","4","2","5",,,"11",,,,,,,,,"10116",,,"8",,,,,"9",,,,,,,,,,,,,,"242","9","798","172","7","0",,"2","7FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4804036","2024-09-14T18:00:00","28.01","-70.97",,,"1","3","2","5",,,"11",,,,,,,,,"10121",,,,,,,,,,,,,,,,,,,,,,"242","80","798","172","6","0",,"2","FFFF1F","1AAAA1AAAAAAAA",,,,,,,,,,,,,
"6203616","2024-09-14T18:00:00","21.04","-73.12",,,"1","3","2","5",,,"11",,,,,,,,,"10117",,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"6203636","2024-09-14T18:00:00","23.18","-75.11",,,"1","3","2","5",,,"11",,,,,,,,,"10121",,,,,,,,,,,,,,,,,,,,,,"242","35","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"6203840","2024-09-14T18:00:00","24.60","-70.76",,,"1","4","2","5",,,"11",,,,,,,,,"10128",,,"8",,,,,"9","302",,,,,,,,,,,,,"242","40","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"6402615","2024-09-14T18:00:00","24.44","-71.54",,,"1","4","2","5",,,"11",,,,,,,,,"10126",,,"8",,,,,"9","304",,,,,,,,,,,,,"242","41","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"7810291","2024-09-14T18:00:00","27.51","-72.99",,,"1","3","2","5",,,"11",,,,,,,,,"10118",,,,,,,,,,,,,,,,,,,,,,"242","72","798","172","6","0",,"2","FFFF1F","1AAAA1AAAAAAAA",,,,,,,,,,,,,
"9HA5296","2024-09-14T18:00:00","22.00","-77.10",,,"1","5","2","5","9",,"1",,,,,,,,,"10114","8","16","8","308",,"291","286",,,,,"A",,"A","A",,,,,,,"242","27","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"9HA5370","2024-09-14T18:00:00","25.40","-79.20",,,"1","6","2","5","9","0","1",,"260","4","41",,,,,"10120",,,"8","300",,"280","274","7","290",,,"A",,"A","A",,,,,,,"242","59","798","172","5","1","2","2","111111","11AAA111118AAA",,"5",,,,,,,,,,,
"AKNQJ6N","2024-09-14T18:00:00","24.02","-71.10",,,"1","5","2","5","3","5","1",,"160",,"48",,,,,"10121","7","12","8","296",,,"246",,,,,,,,,,,,,,,"242","41","798","172","5","0",,"2","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,,
"C6ER7","2024-09-14T18:00:00","24.80","-75.10",,,"1","5","2","5","9",,"1",,,,,,,,,"10129","5","10","8","306",,"281","274",,,,,"A",,"A","A",,,,,,,"242","45","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"C6FG4","2024-09-14T18:00:00","25.00","-77.30",,,"1","5","2","5","9","0","1",,,,,,,,,"10119","8","10","8","308",,"273","261",,,,,"A",,"A","A",,,,,,,"242","57","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"C6PT7","2024-09-14T18:00:00","24.60","-76.10",,,"1","5","2","5","9","0","1",,,,,,,,,"10126","8","13","8",,,"287","267",,,,,"A",,"A","A",,,,,,,"242","46","798","172","5","1","2","2","F7FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"C6SA3","2024-09-14T18:00:00","29.70","-74.10",,,"1","5","2","5","2","4","1",,,,,,,,,"10103","8","7","8","290",,"274","269",,,,,"A",,"A","A",,,,,,,"242","94","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"C6UZ7","2024-09-14T18:00:00","25.80","-77.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10127","8","9","8","308",,"290","284",,,,,"A",,"A","A",,,,,,,"242","57","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"C6XS8","2024-09-14T18:00:00","25.80","-77.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10134","8","9","8","309",,"280","270",,,,,"A",,"A","A",,,,,,,"242","57","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"KLIO","2024-09-14T18:00:00","27.80","-79.80",,,"1","5","2","5","4","3","1",,,,,,,,,"10110","8","10","8","310",,"293","288",,,,,"A",,"A","A",,,,,,,"242","79","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"SPGF1","2024-09-14T18:00:00","26.70","-78.99",,,"1","4","2","5",,,"5","0","270","4","46",,,,,"10125","7","3","0","301",,,,,,,,,"A",,,,,,,,,"242","68","995","114","13","0",,"2","F1111F","11AAA11AAA8AA1","31",,"6",,,,,,,,,,"4"
"VRTU3","2024-09-14T18:00:00","26.30","-78.80",,,"1","4","0","0","3","1","1","0","290","4","51",,"98","2","2","10132",,,"0","340","0","270","241","1","320","5","3","2","6","4","1",,"1","0","0",,,"242","68","992","114","5","1","2","2","351111","1111111111113A",,,"1","2","0",,,,,,,,"4"
"WDF2493","2024-09-14T18:00:00","25.30","-80.00",,,"1","5","2","5","4","2","1",,,,,,,,,"10097","8","11",,,,,,,,,,"A",,"A","A",,,,,,,"241","50","798","172","5","1","2","2","FFFF1F","1AAAA1AAAA8AA1",,"5",,,,,,,,,,,
"WDJ4838","2024-09-14T18:00:00","27.20","-77.10",,,"1","5","2","5","3","5","1",,,,,,,,,"10124","8","3","8","316",,"280","269",,,,,"A",,"A","A",,,,,,,"242","77","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"WLSY","2024-09-14T18:00:00","26.10","-80.00",,,"1","5","2","5","9","0","1",,,,,,,,,"10114","8","10","8",,,"303","289",,,,,"A",,"A","A",,,,,,,"241","60","798","172","5","1","2","2","F7FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"WTOI","2024-09-14T18:00:00","26.80","-76.30",,,"1","5","2","5","3","4","1",,,,,,,,,"10131","8","4","8","300",,"269","258",,,,,"A",,"A","A",,,,,,,"242","66","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"YKY5BSG","2024-09-14T18:00:00","28.70","-72.54",,,"1","6","2","5","6","2","1",,"260",,"91",,,,,"10106","7","11","8","276",,,"245","1","310",,,,,,,,,,,,,"242","82","798","172","5","0",,"2","111111","11AAA11A11AAA1",,"5",,,,,,,,,,,
"4100010","2024-09-14T18:10:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","314",,"53",,,,,"10117",,,"8","295",,,"254","9","300",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100047","2024-09-14T18:10:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","242",,"58",,,,,"10113",,,"8","296",,,"269","9","300",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100010","2024-09-14T18:20:00","28.90","-78.50",,,"1","5","2","5",,,"11",,"330","1","50",,,,,"10115",,,"8","294",,,"261",,,,,,,,,,,"2","3","9","2","242","88","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,,,,,,,,
"4100047","2024-09-14T18:20:00","27.50","-71.50",,,"1","5","2","5",,,"11",,"260","1","60",,,,,"10111",,,"8","292",,,"268",,,,,,,,,,,"2","12","8","1","242","71","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,,,,,,,,
"4100010","2024-09-14T18:30:00","28.88","-78.48",,,"1","5","2","5",,,"11",,"330",,"57",,,,,"10114",,,"8","292",,,"258","9","301",,,,,,,,,,,,,"242","88","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100047","2024-09-14T18:30:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","247",,"89",,,,,"10111",,,"8","290",,,"270","9","300",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","113111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100010","2024-09-14T18:40:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","329",,"56",,,,,"10112",,,"8","292",,,"257","9","301",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100047","2024-09-14T18:40:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","245",,"76",,,,,"10111",,,"8","286",,,"264","9","300",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100010","2024-09-14T18:50:00","28.90","-78.50",,,"1","5","2","5",,,"11",,"330","1","50",,,,,"10112",,,"8","293",,,"257",,,,,,,,,,,"2","4","8","2","242","88","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,,,,,,,,
"4100047","2024-09-14T18:50:00","27.50","-71.50",,,"1","5","2","5",,,"11",,"250","1","80",,,,,"10110",,,"8","289",,,"265",,,,,,,,,,,"2","11","8","1","242","71","798","172","6","1","2","2","F13111","11AAA11A1AA31A",,,,,,,,,,,,,
"1301795","2024-09-14T19:00:00","23.36","-71.06",,,"1","3","2","5",,,"11",,,,,,,,,"10118",,,,,,,,,,,,,,,,,,,,,,"242","31","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"3ETA8","2024-09-14T19:00:00","25.60","-76.20",,,"1","5","2","5","7","4","1",,,,,,,,,"10111","8","14","8","292",,"273","267",,,,,"A",,"A","A",,,,,,,"242","56","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"3FPS9","2024-09-14T19:00:00","25.70","-79.20",,,"1","5","2","5","9","0","1",,,,,,,,,"10118","8","15","8","320",,"298","292",,,,,"A",,"A","A",,,,,,,"242","59","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"4100010","2024-09-14T19:00:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","323",,"52",,,,,"10112",,,"8","294",,,"255","9","301",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
