"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","CONCEN_OF_SEA_ICE","IND_FOR_PRECIP"
"1301798","2024-09-16T23:00:00","29.09","-40.47",,,"1","4","2","5",,,"11",,,,,,,,,"10168",,,"8",,,,,"9","280",,,,,,,,,,,,,"245","90","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101753","2024-09-16T23:00:00","29.74","-46.79",,,"1","4","2","5",,,"11",,,,,,,,,"10137",,,"8",,,,,"9","281",,,,,,,,,,,,,"245","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101860","2024-09-16T23:00:00","21.15","-41.86",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","276",,,,,,,,,,,,,"245","11","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4101861","2024-09-16T23:00:00","22.73","-43.74",,,"1","4","2","5",,,"11",,,,,,,,,"10152",,,"8",,,,,"9","281",,,,,,,,,,,,,"245","23","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601782","2024-09-16T23:00:00","26.81","-47.04",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,,"9","291",,,,,,,,,,,,,"245","67","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203607","2024-09-16T23:00:00","23.89","-47.99",,,"1","4","2","5",,,"11",,,,,,,,,"10139",,,"8",,,,,"9",,,,,,,,,,,,,,"245","37","798","172","7","0",,"1","7FFF1F","1AAAA1AAA9AAAA","4",,,,,,
"6203634","2024-09-16T23:00:00","27.07","-45.70",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,,"9","286",,,,,,,,,,,,,"245","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203639","2024-09-16T23:00:00","26.06","-41.98",,,"1","4","2","5",,,"11",,,,,,,,,"10164",,,"8",,,,,"9","281",,,,,,,,,,,,,"245","61","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203768","2024-09-16T23:00:00","29.76","-46.50",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,"9","284",,,,,,,,,,,,,"245","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203846","2024-09-16T23:00:00","26.40","-41.76",,,"1","4","2","5",,,"11",,,,,,,,,"10164",,,"8",,,,,"9","280",,,,,,,,,,,,,"245","61","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402616","2024-09-16T23:00:00","25.59","-48.47",,,"1","4","2","5",,,"11",,,,,,,,,"10146",,,"8",,,,,"9","291",,,,,,,,,,,,,"245","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402618","2024-09-16T23:00:00","21.45","-48.95",,,"1","4","2","5",,,"11",,,,,,,,,"10123",,,"8",,,,,"9","290",,,,,,,,,,,,,"245","18","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"VRVI7","2024-09-16T23:00:00","25.00","-45.70",,,"1","5","2","5","3","4","1",,,,,,,,,"10146","3","14","8","265",,"240","230",,,,,"A",,"A","A",,,,,,,"245","55","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,
"4402885","2024-09-16T23:04:00","26.27","-44.09",,,"1","4","2","5",,,"11",,,,,,,,,"10162",,,"8",,,,,"9","284",,,,,,,,,,,,,"245","64","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301575","2024-09-17T00:00:00","28.60","-40.81",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"245","80","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,
"1301725","2024-09-17T00:00:00","28.08","-46.15",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,,"9","289",,,,,,,,,,,,,"245","86","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301735","2024-09-17T00:00:00","22.35","-41.68",,,"1","4","2","5",,,"11",,,,,,,,,"10155",,,"8",,,,,"9","278",,,,,,,,,,,,,"245","21","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301798","2024-09-17T00:00:00","29.08","-40.46",,,"1","4","2","5",,,"11",,,,,,,,,"10172",,,"8",,,,,"9","280",,,,,,,,,,,,,"245","90","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101753","2024-09-17T00:00:00","29.75","-46.79",,,"1","4","2","5",,,"11",,,,,,,,,"10141",,,"8",,,,,"9","281",,,,,,,,,,,,,"245","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101860","2024-09-17T00:00:00","21.15","-41.86",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","276",,,,,,,,,,,,,"245","11","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4101861","2024-09-17T00:00:00","22.73","-43.74",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,"9","281",,,,,,,,,,,,,"245","23","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601782","2024-09-17T00:00:00","26.82","-47.03",,,"1","4","2","5",,,"11",,,,,,,,,"10152",,,"8",,,,,"9","291",,,,,,,,,,,,,"245","67","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203607","2024-09-17T00:00:00","23.89","-48.00",,,"1","4","2","5",,,"11",,,,,,,,,"10145",,,"8",,,,,"9",,,,,,,,,,,,,,"245","38","798","172","7","0",,"1","7FFF1F","1AAAA1AAA9AAAA","4",,,,,,
"6203634","2024-09-17T00:00:00","27.07","-45.69",,,"1","4","2","5",,,"11",,,,,,,,,"10159",,,"8",,,,,"9","286",,,,,,,,,,,,,"245","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203639","2024-09-17T00:00:00","26.06","-41.98",,,"1","4","2","5",,,"11",,,,,,,,,"10168",,,"8",,,,,"9","280",,,,,,,,,,,,,"245","61","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203768","2024-09-17T00:00:00","29.76","-46.51",,,"1","4","2","5",,,"11",,,,,,,,,"10145",,,"8",,,,,"9","284",,,,,,,,,,,,,"245","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203846","2024-09-17T00:00:00","26.41","-41.76",,,"1","4","2","5",,,"11",,,,,,,,,"10169",,,"8",,,,,"9","280",,,,,,,,,,,,,"245","61","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402616","2024-09-17T00:00:00","25.60","-48.47",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,,"9","291",,,,,,,,,,,,,"245","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402618","2024-09-17T00:00:00","21.45","-48.95",,,"1","4","2","5",,,"11",,,,,,,,,"10130",,,"8",,,,,"9","290",,,,,,,,,,,,,"245","18","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"VRVI7","2024-09-17T00:00:00","24.80","-45.50",,,"1","5","2","5","3","4","1",,,,,,,,,"10148","0","10","8","265",,"243","234",,,,,"A",,"A","A",,,,,,,"245","45","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,
"4402885","2024-09-17T00:04:00","26.31","-44.06",,,"1","4","2","5",,,"11",,,,,,,,,"10167",,,"8",,,,,"9","284",,,,,,,,,,,,,"245","64","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301575","2024-09-17T01:00:00","28.60","-40.81",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"245","80","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,
"1301725","2024-09-17T01:00:00","28.09","-46.14",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,,"9","289",,,,,,,,,,,,,"245","86","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301735","2024-09-17T01:00:00","22.35","-41.68",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,,"9","277",,,,,,,,,,,,,"245","21","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301798","2024-09-17T01:00:00","29.07","-40.45",,,"1","4","2","5",,,"11",,,,,,,,,"10170",,,"8",,,,,"9","280",,,,,,,,,,,,,"245","90","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101753","2024-09-17T01:00:00","29.76","-46.81",,,"1","4","2","5",,,"11",,,,,,,,,"10140",,,"8",,,,,"9","280",,,,,,,,,,,,,"245","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101860","2024-09-17T01:00:00","21.14","-41.86",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","276",,,,,,,,,,,,,"245","11","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4101861","2024-09-17T01:00:00","22.73","-43.74",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,,"9","281",,,,,,,,,,,,,"245","23","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601782","2024-09-17T01:00:00","26.83","-47.02",,,"1","4","2","5",,,"11",,,,,,,,,"10152",,,"8",,,,,"9","291",,,,,,,,,,,,,"245","67","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203607","2024-09-17T01:00:00","23.89","-48.01",,,"1","4","2","5",,,"11",,,,,,,,,"10145",,,"8",,,,,"9",,,,,,,,,,,,,,"245","38","798","172","7","0",,"1","7FFF1F","1AAAA1AAA9AAAA","4",,,,,,
"6203634","2024-09-17T01:00:00","27.08","-45.68",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,"9","286",,,,,,,,,,,,,"245","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203639","2024-09-17T01:00:00","26.06","-41.98",,,"1","4","2","5",,,"11",,,,,,,,,"10168",,,"8",,,,,"9","280",,,,,,,,,,,,,"245","61","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203768","2024-09-17T01:00:00","29.77","-46.52",,,"1","4","2","5",,,"11",,,,,,,,,"10146",,,"8",,,,,"9","284",,,,,,,,,,,,,"245","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203846","2024-09-17T01:00:00","26.41","-41.77",,,"1","4","2","5",,,"11",,,,,,,,,"10168",,,"8",,,,,"9","280",,,,,,,,,,,,,"245","61","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402616","2024-09-17T01:00:00","25.60","-48.46",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,"9","291",,,,,,,,,,,,,"245","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402618","2024-09-17T01:00:00","21.45","-48.95",,,"1","4","2","5",,,"11",,,,,,,,,"10129",,,"8",,,,,"9","290",,,,,,,,,,,,,"245","18","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"VRVI7","2024-09-17T01:00:00","24.60","-45.20",,,"1","5","2","5","3","4","1",,,,,,,,,"10150","1","12","8","265",,"244","236",,,,,"A",,"A","A",,,,,,,"245","45","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,
"4402885","2024-09-17T01:04:00","26.30","-44.04",,,"1","4","2","5",,,"11",,,,,,,,,"10166",,,"8",,,,,"9","284",,,,,,,,,,,,,"245","64","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301575","2024-09-17T02:00:00","28.59","-40.80",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"245","80","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,
"1301725","2024-09-17T02:00:00","28.09","-46.13",,,"1","4","2","5",,,"11",,,,,,,,,"10146",,,"8",,,,,"9","289",,,,,,,,,,,,,"245","86","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301735","2024-09-17T02:00:00","22.36","-41.68",,,"1","4","2","5",,,"11",,,,,,,,,"10148",,,"8",,,,,"9","277",,,,,,,,,,,,,"245","21","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301798","2024-09-17T02:00:00","29.07","-40.45",,,"1","4","2","5",,,"11",,,,,,,,,"10166",,,"8",,,,,"9","279",,,,,,,,,,,,,"245","90","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101753","2024-09-17T02:00:00","29.76","-46.82",,,"1","4","2","5",,,"11",,,,,,,,,"10140",,,"8",,,,,"9","280",,,,,,,,,,,,,"245","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101860","2024-09-17T02:00:00","21.14","-41.85",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","276",,,,,,,,,,,,,"245","11","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4101861","2024-09-17T02:00:00","22.74","-43.75",,,"1","4","2","5",,,"11",,,,,,,,,"10153",,,"8",,,,,"9","281",,,,,,,,,,,,,"245","23","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601782","2024-09-17T02:00:00","26.83","-47.01",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,"9","291",,,,,,,,,,,,,"245","67","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203607","2024-09-17T02:00:00","23.89","-48.02",,,"1","4","2","5",,,"11",,,,,,,,,"10142",,,"8",,,,,"9",,,,,,,,,,,,,,"245","38","798","172","7","0",,"1","7FFF1F","1AAAA1AAA9AAAA","4",,,,,,
"6203634","2024-09-17T02:00:00","27.08","-45.68",,,"1","4","2","5",,,"11",,,,,,,,,"10155",,,"8",,,,,"9","286",,,,,,,,,,,,,"245","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203639","2024-09-17T02:00:00","26.06","-41.98",,,"1","4","2","5",,,"11",,,,,,,,,"10166",,,"8",,,,,"9","280",,,,,,,,,,,,,"245","61","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203768","2024-09-17T02:00:00","29.77","-46.54",,,"1","4","2","5",,,"11",,,,,,,,,"10140",,,"8",,,,,"9","284",,,,,,,,,,,,,"245","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203846","2024-09-17T02:00:00","26.41","-41.77",,,"1","4","2","5",,,"11",,,,,,,,,"10167",,,"8",,,,,"9","280",,,,,,,,,,,,,"245","61","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402616","2024-09-17T02:00:00","25.61","-48.46",,,"1","4","2","5",,,"11",,,,,,,,,"10142",,,"8",,,,,"9","291",,,,,,,,,,,,,"245","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402618","2024-09-17T02:00:00","21.45","-48.95",,,"1","4","2","5",,,"11",,,,,,,,,"10129",,,"8",,,,,"9","289",,,,,,,,,,,,,"245","18","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"VRVI7","2024-09-17T02:00:00","24.30","-45.00",,,"1","5","2","5","3","4","1",,,,,,,,,"10148","0","2","8","265",,"245","238",,,,,"A",,"A","A",,,,,,,"245","45","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,
"1301575","2024-09-17T03:00:00","28.58","-40.80",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"245","80","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,
"1301725","2024-09-17T03:00:00","28.09","-46.12",,,"1","4","2","5",,,"11",,,,,,,,,"10139",,,"8",,,,,"9","289",,,,,,,,,,,,,"245","86","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301735","2024-09-17T03:00:00","22.36","-41.68",,,"1","4","2","5",,,"11",,,,,,,,,"10143",,,"8",,,,,"9","277",,,,,,,,,,,,,"245","21","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301798","2024-09-17T03:00:00","29.06","-40.44",,,"1","4","2","5",,,"11",,,,,,,,,"10163",,,"8",,,,,"9","279",,,,,,,,,,,,,"245","90","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101753","2024-09-17T03:00:00","29.76","-46.85",,,"1","4","2","5",,,"11",,,,,,,,,"10130",,,"8",,,,,"9","279",,,,,,,,,,,,,"245","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101860","2024-09-17T03:00:00","21.13","-41.85",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","276",,,,,,,,,,,,,"245","11","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4101861","2024-09-17T03:00:00","22.74","-43.75",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,,"9","281",,,,,,,,,,,,,"245","23","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601782","2024-09-17T03:00:00","26.84","-47.00",,,"1","4","2","5",,,"11",,,,,,,,,"10146",,,"8",,,,,"9","291",,,,,,,,,,,,,"245","67","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203607","2024-09-17T03:00:00","23.89","-48.02",,,"1","4","2","5",,,"11",,,,,,,,,"10139",,,"8",,,,,"9",,,,,,,,,,,,,,"245","38","798","172","7","0",,"1","7FFF1F","1AAAA1AAA9AAAA","4",,,,,,
"6203634","2024-09-17T03:00:00","27.09","-45.67",,,"1","4","2","5",,,"11",,,,,,,,,"10151",,,"8",,,,,"9","287",,,,,,,,,,,,,"245","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203639","2024-09-17T03:00:00","26.06","-41.98",,,"1","4","2","5",,,"11",,,,,,,,,"10163",,,"8",,,,,"9","280",,,,,,,,,,,,,"245","61","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203768","2024-09-17T03:00:00","29.78","-46.55",,,"1","4","2","5",,,"11",,,,,,,,,"10139",,,"8",,,,,"9","283",,,,,,,,,,,,,"245","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203846","2024-09-17T03:00:00","26.42","-41.77",,,"1","4","2","5",,,"11",,,,,,,,,"10164",,,"8",,,,,"9","280",,,,,,,,,,,,,"245","61","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402616","2024-09-17T03:00:00","25.61","-48.46",,,"1","4","2","5",,,"11",,,,,,,,,"10140",,,"8",,,,,"9","290",,,,,,,,,,,,,"245","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402618","2024-09-17T03:00:00","21.45","-48.95",,,"1","4","2","5",,,"11",,,,,,,,,"10128",,,"8",,,,,"9","289",,,,,,,,,,,,,"245","18","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"VRVI7","2024-09-17T03:00:00","24.10","-44.70",,,"1","5","2","5","3","4","1",,,,,,,,,"10145","8","3","8","263",,"243","236",,,,,"A",,"A","A",,,,,,,"245","44","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,
"4402885","2024-09-17T03:01:00","26.33","-44.07",,,"1","4","2","5",,,"11",,,,,,,,,"10161",,,"8",,,,,"9","284",,,,,,,,,,,,,"245","64","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301575","2024-09-17T04:00:00","28.58","-40.80",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"245","80","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,
"1301725","2024-09-17T04:00:00","28.09","-46.11",,,"1","4","2","5",,,"11",,,,,,,,,"10136",,,"8",,,,,"9","289",,,,,,,,,,,,,"245","86","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301735","2024-09-17T04:00:00","22.36","-41.68",,,"1","4","2","5",,,"11",,,,,,,,,"10140",,,"8",,,,,"9","277",,,,,,,,,,,,,"245","21","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301798","2024-09-17T04:00:00","29.06","-40.44",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,"9","279",,,,,,,,,,,,,"245","90","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101753","2024-09-17T04:00:00","29.77","-46.86",,,"1","4","2","5",,,"11",,,,,,,,,"10132",,,"8",,,,,"9","277",,,,,,,,,,,,,"245","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101860","2024-09-17T04:00:00","21.13","-41.85",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","276",,,,,,,,,,,,,"245","11","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4101861","2024-09-17T04:00:00","22.73","-43.75",,,"1","4","2","5",,,"11",,,,,,,,,"10146",,,"8",,,,,"9","281",,,,,,,,,,,,,"245","23","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601782","2024-09-17T04:00:00","26.84","-46.98",,,"1","4","2","5",,,"11",,,,,,,,,"10140",,,"8",,,,,"9","290",,,,,,,,,,,,,"245","66","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203607","2024-09-17T04:00:00","23.89","-48.03",,,"1","4","2","5",,,"11",,,,,,,,,"10132",,,"8",,,,,"9",,,,,,,,,,,,,,"245","38","798","172","7","0",,"1","7FFF1F","1AAAA1AAA9AAAA","4",,,,,,
"6203634","2024-09-17T04:00:00","27.09","-45.67",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,"9","287",,,,,,,,,,,,,"245","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203639","2024-09-17T04:00:00","26.06","-41.97",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,"9","280",,,,,,,,,,,,,"245","61","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203768","2024-09-17T04:00:00","29.79","-46.57",,,"1","4","2","5",,,"11",,,,,,,,,"10135",,,"8",,,,,"9","283",,,,,,,,,,,,,"245","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203846","2024-09-17T04:00:00","26.43","-41.77",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,"9","280",,,,,,,,,,,,,"245","61","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402616","2024-09-17T04:00:00","25.61","-48.46",,,"1","4","2","5",,,"11",,,,,,,,,"10132",,,"8",,,,,"9","290",,,,,,,,,,,,,"245","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402618","2024-09-17T04:00:00","21.45","-48.95",,,"1","4","2","5",,,"11",,,,,,,,,"10122",,,"8",,,,,"9","289",,,,,,,,,,,,,"245","18","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"VRVI7","2024-09-17T04:00:00","23.90","-44.50",,,"1","5","2","5","3","4","1",,,,,,,,,"10142","8","8","8","260",,"242","235",,,,,"A",,"A","A",,,,,,,"245","34","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,
"4402885","2024-09-17T04:04:00","26.35","-41.03",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,,"9","284",,,,,,,,,,,,,"245","61","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301575","2024-09-17T05:00:00","28.58","-40.79",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"245","80","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,
"1301725","2024-09-17T05:00:00","28.09","-46.10",,,"1","4","2","5",,,"11",,,,,,,,,"10128",,,"8",,,,,"9","289",,,,,,,,,,,,,"245","86","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301735","2024-09-17T05:00:00","22.37","-41.68",,,"1","4","2","5",,,"11",,,,,,,,,"10134",,,"8",,,,,"9","277",,,,,,,,,,,,,"245","21","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301798","2024-09-17T05:00:00","29.05","-40.43",,,"1","4","2","5",,,"11",,,,,,,,,"10153",,,"8",,,,,"9","279",,,,,,,,,,,,,"245","90","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101753","2024-09-17T05:00:00","29.79","-46.89",,,"1","4","2","5",,,"11",,,,,,,,,"10120",,,"8",,,,,"9","279",,,,,,,,,,,,,"245","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101860","2024-09-17T05:00:00","21.12","-41.85",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","275",,,,,,,,,,,,,"245","11","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4101861","2024-09-17T05:00:00","22.74","-43.76",,,"1","4","2","5",,,"11",,,,,,,,,"10140",,,"8",,,,,"9","281",,,,,,,,,,,,,"245","23","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
