"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"4100571","2015-09-20T20:41:00","27.24","-65.72",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"243","75","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100934","2015-09-20T20:41:00","28.55","-66.87",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,"243","86","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100043","2015-09-20T20:50:00","21.00","-64.90",,,"1","4",,"0",,,,"11","0","80","1","30",,,,"10124","6","5",,"293",,,"230","1","300",,,,,,,"3","1","3","13","2","243","14","793","103","6","1","2","2","111111","11AAA11A11A131",,,"6",,,,,,,,,,"4"
"4100046","2015-09-20T20:50:00","23.90","-68.40",,,"1","4",,"0",,,,"11","0","140","1","10",,,,"10131","6","8",,"297",,,"233","1","317",,,,,,,"14","2","4","14","2","243","38","793","103","6","1","2","2","111111","11AAA11A11A331",,,"6",,,,,,,,,,"4"
"4100049","2015-09-20T20:50:00","27.50","-62.90",,,"1","4",,"0",,,,"11","0","260","1","30",,,,"10140","4","0",,"273",,,"225","1","299",,,,,,,"4","1","4","12","2","243","72","793","103","6","1","2","2","111111","11AAA11A11A111",,,"6",,,,,,,,,,"4"
"4100597","2015-09-20T20:50:00","23.63","-60.91",,,"1","3","2","5",,,,"11",,,,,,,,"10132","7","2","0",,,,,,"306",,,,,,,,,,,,"243","30","794","103","7","1","2","2","3FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"3100515","2015-09-20T21:00:00","22.73","-66.02",,,"1","4","2","5",,,,"11",,,,,,,,"10130",,,"8",,,,,"9","307",,,,,,,,,,,,"243","26","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4100590","2015-09-20T21:00:00","28.72","-68.77",,,"1","3","2","5",,,,"11",,,,,,,,"10114","7","8","0",,,,,,"293",,,,,,,,,,,,"243","88","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"4100596","2015-09-20T21:00:00","24.19","-68.00",,,"1","3","2","5",,,,"11",,,,,,,,"10128","7","8","0",,,,,,"319",,,,,,,,,,,,"243","48","794","103","7","1","2","2","3FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"4100632","2015-09-20T21:00:00","27.07","-65.94",,,"1","3","2","5",,,,"11",,,,,,,,"10134","7","3","0",,,,,,"295",,,,,,,,,,,,"243","75","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"4100969","2015-09-20T21:00:00","27.70","-60.36",,,"1","3","2","5",,,,"11",,,,,,,,"10134","7","5","0",,,,,,"296",,,,,,,,,,,,"243","70","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"WDC9417","2015-09-20T21:00:00","26.60","-64.90",,,"1","4","0","0",,,,"1","0","250","4","21",,,,"10134",,,"0","293",,,"234","3","299",,,,"A",,,,,,,,"243","64","992","114","5","1","2","2","111111","11AAA11A118AAA",,,"3",,,,,,,,,,"4"
"1300626","2015-09-20T21:23:00","27.76","-69.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"243","79","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"3100515","2015-09-20T21:24:00","22.74","-66.02",,,"1","4","2","5",,,,"11",,,,,,,,"10132",,,"8",,,,,"9","305",,,,,,,,,,,,"243","26","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"1300617","2015-09-20T21:25:00","21.73","-62.34",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","302",,,,,,,,,,,,"243","12","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100559","2015-09-20T21:25:00","23.77","-68.38",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","320",,,,,,,,,,,,"243","38","798","172","7","0",,"2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300639","2015-09-20T21:26:00","23.76","-60.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","306",,,,,,,,,,,,"243","30","798","172","7","0",,"2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100912","2015-09-20T21:26:00","29.23","-68.56",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,"243","98","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100934","2015-09-20T21:26:00","28.56","-66.87",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,"243","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300520","2015-09-20T21:27:00","28.02","-60.84",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"243","80","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300626","2015-09-20T21:27:00","27.76","-69.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"243","79","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100650","2015-09-20T21:27:00","28.41","-68.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,"243","88","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100571","2015-09-20T21:28:00","27.23","-65.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"243","75","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300520","2015-09-20T21:29:00","28.02","-60.84",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"243","80","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300617","2015-09-20T21:29:00","21.73","-62.34",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","302",,,,,,,,,,,,"243","12","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100559","2015-09-20T21:29:00","23.77","-68.38",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","320",,,,,,,,,,,,"243","38","798","172","7","1","2","2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300639","2015-09-20T21:30:00","23.76","-60.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","306",,,,,,,,,,,,"243","30","798","172","7","1","2","2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300626","2015-09-20T21:31:00","27.76","-69.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"243","79","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100565","2015-09-20T21:31:00","28.65","-64.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,"243","84","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100571","2015-09-20T21:31:00","27.23","-65.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"243","75","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100934","2015-09-20T21:31:00","28.56","-66.87",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,"243","86","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100650","2015-09-20T21:32:00","28.41","-68.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,"243","88","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100912","2015-09-20T21:32:00","29.23","-68.56",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,"243","98","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300520","2015-09-20T21:36:00","28.02","-60.84",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"243","80","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300626","2015-09-20T21:36:00","27.76","-69.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"243","79","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300639","2015-09-20T21:36:00","23.76","-60.29",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","305",,,,,,,,,,,,"243","30","798","172","7","0",,"2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100565","2015-09-20T21:36:00","28.65","-64.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,"243","84","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100571","2015-09-20T21:36:00","27.24","-65.72",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"243","75","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100650","2015-09-20T21:36:00","28.41","-68.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,"243","88","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300617","2015-09-20T21:37:00","21.73","-62.32",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","302",,,,,,,,,,,,"243","12","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100559","2015-09-20T21:37:00","23.78","-68.38",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","319",,,,,,,,,,,,"243","38","798","172","7","0",,"2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100912","2015-09-20T21:37:00","29.23","-68.56",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,"243","98","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100934","2015-09-20T21:37:00","28.56","-66.86",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,"243","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100565","2015-09-20T21:41:00","28.65","-64.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,"243","84","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100571","2015-09-20T21:41:00","27.24","-65.72",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"243","75","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100650","2015-09-20T21:41:00","28.41","-68.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,"243","88","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100934","2015-09-20T21:41:00","28.56","-66.86",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,"243","86","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300626","2015-09-20T21:42:00","27.76","-69.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"243","79","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300639","2015-09-20T21:42:00","23.76","-60.29",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","305",,,,,,,,,,,,"243","30","798","172","7","1","2","2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100559","2015-09-20T21:42:00","23.78","-68.38",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","319",,,,,,,,,,,,"243","38","798","172","7","1","2","2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100912","2015-09-20T21:42:00","29.23","-68.56",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,"243","98","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300520","2015-09-20T21:43:00","28.02","-60.84",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"243","80","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300617","2015-09-20T21:43:00","21.73","-62.32",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","302",,,,,,,,,,,,"243","12","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100043","2015-09-20T21:50:00","21.00","-64.90",,,"1","4",,"0",,,,"11","0","80","1","30",,,,"10126","4","0",,"291",,,"237","1","300",,,,,,,"3","1","4","13","2","243","14","793","103","6","1","2","2","111111","11AAA11A11A131",,,"6",,,,,,,,,,"4"
"4100046","2015-09-20T21:50:00","23.90","-68.40",,,"1","4",,"0",,,,"11","0","100","1","20",,,,"10132","6","3",,"300",,,"237","1","313",,,,,,,"14","2","1","14","2","243","38","793","103","6","1","2","2","111111","11AAA11A11A331",,,"6",,,,,,,,,,"4"
"4100049","2015-09-20T21:50:00","27.50","-62.90",,,"1","4",,"0",,,,"11","0","260","1","30",,,,"10140","4","0",,"274",,,"233","1","299",,,,,,,"4","1","3","12","2","243","72","793","103","6","1","2","2","111111","11AAA11A11A111",,,"6",,,,,,,,,,"4"
"4100597","2015-09-20T21:50:00","23.63","-60.92",,,"1","3","2","5",,,,"11",,,,,,,,"10133","4","0","0",,,,,,"304",,,,,,,,,,,,"243","30","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"3100515","2015-09-20T22:00:00","22.74","-66.02",,,"1","4","2","5",,,,"11",,,,,,,,"10127",,,"8",,,,,"9","306",,,,,,,,,,,,"243","26","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4100590","2015-09-20T22:00:00","28.71","-68.77",,,"1","3","2","5",,,,"11",,,,,,,,"10114","7","5","0",,,,,,"292",,,,,,,,,,,,"243","88","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"4100596","2015-09-20T22:00:00","24.19","-68.00",,,"1","3","2","5",,,,"11",,,,,,,,"10127","7","5","0",,,,,,"312",,,,,,,,,,,,"243","48","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"4100632","2015-09-20T22:00:00","27.07","-65.94",,,"1","3","2","5",,,,"11",,,,,,,,"10134","2","2","0",,,,,,"295",,,,,,,,,,,,"243","75","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"4100969","2015-09-20T22:00:00","27.69","-60.36",,,"1","3","2","5",,,,"11",,,,,,,,"10134","2","1","0",,,,,,"295",,,,,,,,,,,,"243","70","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"WDC9417","2015-09-20T22:00:00","26.50","-64.90",,,"1","4","0","0",,,,"1","0","230","4","36",,,,"10137",,,"0","283",,,"229","3","298",,,,"A",,,,,,,,"243","64","992","114","5","1","2","2","111111","11AAA11A118AAA",,,"3",,,,,,,,,,"4"
"1300617","2015-09-20T22:12:00","21.73","-62.32",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","301",,,,,,,,,,,,"243","12","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100559","2015-09-20T22:12:00","23.78","-68.37",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","314",,,,,,,,,,,,"243","38","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100571","2015-09-20T22:12:00","27.24","-65.71",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,"243","75","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300520","2015-09-20T22:13:00","28.01","-60.84",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"243","80","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300626","2015-09-20T22:13:00","27.76","-69.40",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"243","79","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300639","2015-09-20T22:13:00","23.77","-60.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","304",,,,,,,,,,,,"243","30","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100650","2015-09-20T22:13:00","28.40","-68.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,"243","88","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100912","2015-09-20T22:13:00","29.22","-68.55",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,"243","98","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100934","2015-09-20T22:13:00","28.56","-66.86",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,"243","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100559","2015-09-20T22:14:00","23.78","-68.37",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","314",,,,,,,,,,,,"243","38","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100565","2015-09-20T22:14:00","28.65","-64.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,"243","84","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100590","2015-09-20T22:14:00","28.71","-68.77",,,"1","4","2","5",,,,"11",,,,,,,,"10114",,,"8",,,,,"9","292",,,,,,,,,,,,"243","88","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4100912","2015-09-20T22:14:00","29.22","-68.55",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,"243","98","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300520","2015-09-20T22:15:00","28.01","-60.84",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"243","80","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100571","2015-09-20T22:15:00","27.24","-65.71",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,"243","75","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100650","2015-09-20T22:15:00","28.41","-68.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,"243","88","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300626","2015-09-20T22:17:00","27.76","-69.40",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"243","79","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300639","2015-09-20T22:17:00","23.77","-60.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","304",,,,,,,,,,,,"243","30","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100565","2015-09-20T22:17:00","28.65","-64.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,"243","84","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300617","2015-09-20T22:18:00","21.73","-62.32",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","301",,,,,,,,,,,,"243","12","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100650","2015-09-20T22:18:00","28.40","-68.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,"243","88","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100934","2015-09-20T22:18:00","28.56","-66.86",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,"243","86","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100565","2015-09-20T22:21:00","28.65","-64.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,"243","84","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100650","2015-09-20T22:21:00","28.41","-68.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,"243","88","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100912","2015-09-20T22:21:00","29.22","-68.55",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,"243","98","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100934","2015-09-20T22:21:00","28.56","-66.86",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,"243","86","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300626","2015-09-20T22:22:00","27.76","-69.40",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"243","79","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100043","2015-09-20T22:50:00","21.00","-64.90",,,"1","4",,"0",,,,"11","0","70","1","30",,,,"10128","2","5",,"286",,,"239","1","298",,,,,,,"3","1","4","13","2","243","14","793","103","6","1","2","1","111111","11AAA11A11A131",,,"6",,,,,,,,,,"4"
"4100046","2015-09-20T22:50:00","23.90","-68.40",,,"1","4",,"0",,,,"11","0","110","1","10",,,,"10134","2","3",,"293",,,"234","1","311",,,,,,,"13","2","7","13","2","243","38","793","103","6","1","2","1","111111","11AAA11A11A131",,,"6",,,,,,,,,,"4"
"4100049","2015-09-20T22:50:00","27.50","-62.90",,,"1","4",,"0",,,,"11","0","280","1","20",,,,"10142","2","3",,"282",,,"225","1","299",,,,,,,"4","1","9","9","2","243","72","793","103","6","1","2","1","111111","11AAA11A11A111",,,"6",,,,,,,,,,"4"
"4100597","2015-09-20T22:50:00","23.63","-60.92",,,"1","3","2","5",,,,"11",,,,,,,,"10134","2","3","0",,,,,,"303",,,,,,,,,,,,"243","30","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"3100515","2015-09-20T23:00:00","22.74","-66.02",,,"1","4","2","5",,,,"11",,,,,,,,"10132",,,"8",,,,,"9","305",,,,,,,,,,,,"243","26","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4100559","2015-09-20T23:00:00","23.78","-68.37",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","310",,,,,,,,,,,,"243","38","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100590","2015-09-20T23:00:00","28.70","-68.77",,,"1","3","2","5",,,,"11",,,,,,,,"10114","7","4","0",,,,,,"292",,,,,,,,,,,,"243","88","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"4100596","2015-09-20T23:00:00","24.19","-68.00",,,"1","3","2","5",,,,"11",,,,,,,,"10131","2","4","0",,,,,,"311",,,,,,,,,,,,"243","48","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"4100632","2015-09-20T23:00:00","27.07","-65.94",,,"1","3","2","5",,,,"11",,,,,,,,"10136","2","6","0",,,,,,"295",,,,,,,,,,,,"243","75","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"4100969","2015-09-20T23:00:00","27.68","-60.35",,,"1","3","2","5",,,,"11",,,,,,,,"10137","2","4","0",,,,,,"293",,,,,,,,,,,,"243","70","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"WDC9417","2015-09-20T23:00:00","26.40","-64.90",,,"1","4","0","0",,,,"1","0","250","4","36",,,,"10139",,,"0","289",,,"227","3","298",,,,"A",,,,,,,,"243","64","992","114","5","1","2","1","111111","11AAA11A118AAA",,,"3",,,,,,,,,,"4"
