"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","IND_FOR_PRECIP"
"KWHH1","2023-09-18T03:06:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","230","4","36",,,,,"10133",,,"0","273",,,,"1","282",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"MOKH1","2023-09-18T03:06:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","70","4","62",,,,,"10153",,,"0","264",,,,"1","280",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"NWWH1","2023-09-18T03:06:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","60","4","62",,,,,"10159",,,"0","264",,,,,,,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
"OOUH1","2023-09-18T03:06:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","70","4","36",,,,,"10152",,,"0","266",,,,"1","272",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"PRHH1","2023-09-18T03:06:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","20","4","77",,,,,"10148",,,"0","268",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
"1801606","2023-09-18T03:07:00","20.00","-156.19",,,"1","3","2","5",,,"11",,,,,,,,,"10128",,,"8","283",,,,,,,,,,,,,,,,,,"234","6","798","172","7","0",,"2","F1111F","11AAA11AAAAAAA","4",,,,,,,,
"1801606","2023-09-18T03:09:00","20.00","-156.19",,,"1","3","2","5",,,"11",,,,,,,,,"10128",,,"8","281",,,,,,,,,,,,,,,,,,"234","6","798","172","7","0",,"2","F1111F","11AAA11AAAAAAA","4",,,,,,,,
"5100000","2023-09-18T03:10:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","83",,"84",,,,,"10160",,,"8","259",,,"208","9","266",,,,,,,,,,,,,"234","33","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,,,,
"1801605","2023-09-18T03:11:00","20.08","-155.91",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234","5","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,
"1801606","2023-09-18T03:11:00","20.00","-156.19",,,"1","3","2","5",,,"11",,,,,,,,,"10128",,,"8","280",,,,,,,,,,,,,,,,,,"234","6","798","172","7","0",,"2","F1111F","11AAA11AAAAAAA","4",,,,,,,,
"KLIH1","2023-09-18T03:12:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","80","4","98",,,,,"10139",,,"0","265",,,,"1","270",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"KWHH1","2023-09-18T03:12:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","230","4","46",,,,,"10134",,,"0","272",,,,"1","282",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"MOKH1","2023-09-18T03:12:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","80","4","41",,,,,"10153",,,"0","265",,,,"1","280",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"NWWH1","2023-09-18T03:12:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","70","4","77",,,,,"10159",,,"0","264",,,,,,,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
"OOUH1","2023-09-18T03:12:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","60","4","36",,,,,"10152",,,"0","266",,,,"1","273",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"PRHH1","2023-09-18T03:12:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","20","4","62",,,,,"10149",,,"0","268",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
"1801606","2023-09-18T03:13:00","20.00","-156.19",,,"1","3","2","5",,,"11","5",,,,,,,,"10128",,,"8","279",,,,,,,,,,,,,,,,,,"234","6","798","172","7","0",,"2","F1111F","11AAA11AAAAAAA","4",,,,,,,,
"1801606","2023-09-18T03:15:00","20.00","-156.19",,,"1","3","2","5",,,"11","5",,,,,,,,"10128",,,"8","280",,,,,,,,,,,,,,,,,,"234","6","798","172","7","0",,"2","F1111F","11AAA11AAAAAAA","4",,,,,,,,
"5100208","2023-09-18T03:15:00","22.28","-159.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"234","29","798","172","6","0",,"2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,
"5100201","2023-09-18T03:16:00","21.67","-158.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"234","18","798","172","6","0",,"2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,
"1801606","2023-09-18T03:17:00","20.00","-156.19",,,"1","3","2","5",,,"11","5",,,,,,,,"10128",,,"8","279",,,,,,,,,,,,,,,,,,"234","6","798","172","7","0",,"2","F1111F","11AAA11AAAAAAA","4",,,,,,,,
"KLIH1","2023-09-18T03:18:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","80","4","87",,,,,"10141",,,"0","264",,,,"1","270",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"KWHH1","2023-09-18T03:18:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","240","4","41",,,,,"10135",,,"0","273",,,,"1","281",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"MOKH1","2023-09-18T03:18:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","100","4","36",,,,,"10154",,,"0","263",,,,"1","280",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"NWWH1","2023-09-18T03:18:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","70","4","67",,,,,"10159",,,"0","263",,,,,,,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
"OOUH1","2023-09-18T03:18:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","50","4","21",,,,,"10151",,,"0","268",,,,"1","273",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"PRHH1","2023-09-18T03:18:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","20","4","72",,,,,"10150",,,"0","271",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
"1801606","2023-09-18T03:19:00","20.00","-156.19",,,"1","3","2","5",,,"11","5",,,,,,,,"10128",,,"8","279",,,,,,,,,,,,,,,,,,"234","6","798","172","7","0",,"2","F1111F","11AAA11AAAAAAA","4",,,,,,,,
"5100000","2023-09-18T03:20:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","82",,"82",,,,,"10161",,,"8","259",,,"210","9","266",,,,,,,,,,,,,"234","33","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,,,,
"1801606","2023-09-18T03:21:00","20.00","-156.19",,,"1","3","2","5",,,"11","5",,,,,,,,"10129",,,"8","281",,,,,,,,,,,,,,,,,,"234","6","798","172","7","0",,"2","F1111F","11AAA11AAAAAAA","4",,,,,,,,
"1801606","2023-09-18T03:23:00","20.00","-156.19",,,"1","3","2","5",,,"11","5",,,,,,,,"10129",,,"8","279",,,,,,,,,,,,,,,,,,"234","6","798","172","7","0",,"2","F1111F","11AAA11AAAAAAA","4",,,,,,,,
"KLIH1","2023-09-18T03:24:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","90","4","87",,,,,"10141",,,"0","265",,,,"1","270",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"KWHH1","2023-09-18T03:24:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","230","4","51",,,,,"10135",,,"0","273",,,,"1","281",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"MOKH1","2023-09-18T03:24:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","80","4","46",,,,,"10154",,,"0","264",,,,"1","280",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"NWWH1","2023-09-18T03:24:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","70","4","62",,,,,"10160",,,"0","264",,,,,,,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
"OOUH1","2023-09-18T03:24:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","40","4","21",,,,,"10152",,,"0","266",,,,"1","273",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"PRHH1","2023-09-18T03:24:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","20","4","72",,,,,"10150",,,"0","269",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
"1801606","2023-09-18T03:25:00","20.00","-156.19",,,"1","3","2","5",,,"11","5",,,,,,,,"10129",,,"8","279",,,,,,,,,,,,,,,,,,"234","6","798","172","7","0",,"2","F1111F","11AAA11AAAAAAA","4",,,,,,,,
"5100202","2023-09-18T03:26:00","21.42","-157.68",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","268",,,,,,,,,,,,,"234","17","798","172","6","0",,"2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,
"5100205","2023-09-18T03:26:00","21.02","-156.43",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","265",,,,,,,,,,,,,"234","16","798","172","6","0",,"2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,
"5100207","2023-09-18T03:26:00","21.48","-157.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"234","17","798","172","6","0",,"2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,
"5100210","2023-09-18T03:26:00","21.48","-157.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","263",,,,,,,,,,,,,"234","17","798","172","6","0",,"2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,
"1801606","2023-09-18T03:27:00","20.00","-156.19",,,"1","3","2","5",,,"11","5",,,,,,,,"10129",,,"8","280",,,,,,,,,,,,,,,,,,"234","6","798","172","7","0",,"2","F1111F","11AAA11AAAAAAA","4",,,,,,,,
"5100213","2023-09-18T03:28:00","20.75","-157.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","275",,,,,,,,,,,,,"234","7","798","172","6","0",,"2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,
"1801606","2023-09-18T03:29:00","20.00","-156.19",,,"1","3","2","5",,,"11","5",,,,,,,,"10129",,,"8","280",,,,,,,,,,,,,,,,,,"234","6","798","172","7","0",,"2","F1111F","11AAA11AAAAAAA","4",,,,,,,,
"5100000","2023-09-18T03:30:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","81",,"87",,,,,"10162",,,"8","259",,,"208","9","266",,,,,,,,,,,,,"234","33","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,,,,
"5100211","2023-09-18T03:30:00","21.30","-157.96",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8","272",,,,"9","270",,,,,,,,,,,,,"234","17","798","172","6","0",,"2","11FFFF","1AAAAA1AA1AAAA",,,,,,,,,
"5100212","2023-09-18T03:30:00","21.32","-158.15",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","272",,,,,,,,,,,,,"234","18","798","172","6","0",,"2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,
"KLIH1","2023-09-18T03:30:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","80","4","103",,,,,"10142",,,"0","264",,,,"1","270",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"KWHH1","2023-09-18T03:30:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","230","4","51",,,,,"10136",,,"0","271",,,,"1","281",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"MOKH1","2023-09-18T03:30:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","80","4","57",,,,,"10154",,,"0","262",,,,"1","280",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"NWWH1","2023-09-18T03:30:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","60","4","51",,,,,"10160",,,"0","266",,,,,,,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
"OOUH1","2023-09-18T03:30:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","40","4","31",,,,,"10153",,,"0","267",,,,"1","273",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"PRHH1","2023-09-18T03:30:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","30","4","62",,,,,"10151",,,"0","269",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
"1801606","2023-09-18T03:31:00","20.00","-156.19",,,"1","3","2","5",,,"11","5",,,,,,,,"10129",,,"8","278",,,,,,,,,,,,,,,,,,"234","6","798","172","7","0",,"2","F1111F","11AAA11AAAAAAA","4",,,,,,,,
"1801606","2023-09-18T03:33:00","20.00","-156.19",,,"1","3","2","5",,,"11","5",,,,,,,,"10129",,,"8","279",,,,,,,,,,,,,,,,,,"234","6","798","172","7","0",,"2","F1111F","11AAA11AAAAAAA","4",,,,,,,,
"1801606","2023-09-18T03:35:00","20.00","-156.19",,,"1","3","2","5",,,"11","5",,,,,,,,"10129",,,"8","278",,,,,,,,,,,,,,,,,,"234","6","798","172","7","0",,"2","F1111F","11AAA11AAAAAAA","4",,,,,,,,
"WDH6745","2023-09-18T03:35:00","21.21","-157.57",,,"1","5","2","5","9",,"1","5","54",,"93",,,,,"10160",,,"8","278",,,,,,,,,,,,,,,,,,"234","17","798","172","5","0",,"2","F1111F","11AAA11AAAAAAA",,"5",,,,,,,
"1801605","2023-09-18T03:36:00","20.08","-155.91",,,"1","3","2","5",,,"11","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234","5","798","172","7","0",,"2","FF31FF","11AAAAAAAAAAAA","4",,,,,,,,
"KLIH1","2023-09-18T03:36:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","80","4","82",,,,,"10143",,,"0","263",,,,"1","270",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"KWHH1","2023-09-18T03:36:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","230","4","46",,,,,"10136",,,"0","271",,,,"1","281",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"MOKH1","2023-09-18T03:36:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","90","4","51",,,,,"10154",,,"0","263",,,,"1","280",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"NWWH1","2023-09-18T03:36:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","70","4","57",,,,,"10160",,,"0","265",,,,,,,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
"OOUH1","2023-09-18T03:36:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","70","4","21",,,,,"10153",,,"0","268",,,,"1","273",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"PRHH1","2023-09-18T03:36:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","10","4","46",,,,,"10152",,,"0","267",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
"1801606","2023-09-18T03:37:00","20.00","-156.19",,,"1","3","2","5",,,"11","5",,,,,,,,"10129",,,"8","279",,,,,,,,,,,,,,,,,,"234","6","798","172","7","0",,"2","F1111F","11AAA11AAAAAAA","4",,,,,,,,
"WDH6745","2023-09-18T03:38:00","21.21","-157.59",,,"1","5","2","5","9",,"1","5","71",,"98",,,,,"10160",,,"8","271",,,,,,,,,,,,,,,,,,"234","17","798","172","5","0",,"2","F1111F","11AAA11AAAAAAA",,"5",,,,,,,
"1801606","2023-09-18T03:39:00","20.00","-156.19",,,"1","3","2","5",,,"11","5",,,,,,,,"10129",,,"8","279",,,,,,,,,,,,,,,,,,"234","6","798","172","7","0",,"2","F1111F","11AAA11AAAAAAA","4",,,,,,,,
"5100000","2023-09-18T03:40:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","81",,"85",,,,,"10161",,,"8","259",,,"206","9","266",,,,,,,,,,,,,"234","33","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,
"1801606","2023-09-18T03:41:00","20.00","-156.19",,,"1","3","2","5",,,"11","5",,,,,,,,"10129",,,"8","278",,,,,,,,,,,,,,,,,,"234","6","798","172","7","0",,"2","F1111F","11AAA11AAAAAAA","4",,,,,,,,
"KLIH1","2023-09-18T03:42:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","80","4","93",,,,,"10144",,,"0","263",,,,"1","270",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"KWHH1","2023-09-18T03:42:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","230","4","46",,,,,"10137",,,"0","272",,,,"1","281",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"MOKH1","2023-09-18T03:42:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","100","4","31",,,,,"10155",,,"0","264",,,,"1","280",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"NWWH1","2023-09-18T03:42:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","50","4","62",,,,,"10161",,,"0","263",,,,,,,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
"OOUH1","2023-09-18T03:42:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","60","4","36",,,,,"10153",,,"0","266",,,,"1","273",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"PRHH1","2023-09-18T03:42:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","30","4","67",,,,,"10151",,,"0","268",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
"1801606","2023-09-18T03:43:00","20.00","-156.19",,,"1","3","2","5",,,"11","5",,,,,,,,"10129",,,"8","279",,,,,,,,,,,,,,,,,,"234","6","798","172","7","0",,"2","F1111F","11AAA11AAAAAAA","4",,,,,,,,
"WDH6745","2023-09-18T03:44:00","21.21","-157.62",,,"1","5","2","5","9",,"1","5","73",,"93",,,,,"10160",,,"8","266",,,,,,,,,,,,,,,,,,"234","17","798","172","5","0",,"2","F1111F","11AAA11AAAAAAA",,"5",,,,,,,
"1801606","2023-09-18T03:45:00","20.00","-156.19",,,"1","3","2","5",,,"11","5",,,,,,,,"10129",,,"8","280",,,,,,,,,,,,,,,,,,"234","6","798","172","7","0",,"2","F1111F","11AAA11AAAAAAA","4",,,,,,,,
"5100208","2023-09-18T03:45:00","22.28","-159.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"234","29","798","172","6","1","2","2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,
"5100201","2023-09-18T03:46:00","21.67","-158.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"234","18","798","172","6","1","2","2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,
"1801606","2023-09-18T03:47:00","20.00","-156.19",,,"1","3","2","5",,,"11","5",,,,,,,,"10130",,,"8","280",,,,,,,,,,,,,,,,,,"234","6","798","172","7","0",,"2","F1111F","11AAA11AAAAAAA","4",,,,,,,,
"KLIH1","2023-09-18T03:48:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","80","4","93",,,,,"10144",,,"0","262",,,,"1","270",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"KWHH1","2023-09-18T03:48:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","230","4","46",,,,,"10138",,,"0","271",,,,"1","281",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"MOKH1","2023-09-18T03:48:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","90","4","51",,,,,"10155",,,"0","264",,,,"1","280",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"NWWH1","2023-09-18T03:48:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","60","4","62",,,,,"10160",,,"0","263",,,,,,,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
"OOUH1","2023-09-18T03:48:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","50","4","26",,,,,"10153",,,"0","267",,,,"1","272",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"PRHH1","2023-09-18T03:48:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","20","4","41",,,,,"10152",,,"0","269",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
"1801606","2023-09-18T03:49:00","20.00","-156.19",,,"1","3","2","5",,,"11","5",,,,,,,,"10130",,,"8","280",,,,,,,,,,,,,,,,,,"234","6","798","172","7","0",,"2","F1111F","11AAA11AAAAAAA","4",,,,,,,,
"5100000","2023-09-18T03:50:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","83",,"82",,,,,"10162",,,"8","259",,,"210","9","266",,,,,,,,,,,,,"234","33","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,
"1801605","2023-09-18T03:51:00","20.08","-155.91",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234","5","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,
"1801606","2023-09-18T03:51:00","20.00","-156.19",,,"1","3","2","5",,,"11","5",,,,,,,,"10130",,,"8","279",,,,,,,,,,,,,,,,,,"234","6","798","172","7","0",,"2","F1111F","11AAA11AAAAAAA","4",,,,,,,,
"1801606","2023-09-18T03:53:00","20.00","-156.19",,,"1","3","2","5",,,"11","5",,,,,,,,"10130",,,"8","279",,,,,,,,,,,,,,,,,,"234","6","798","172","7","0",,"2","F1111F","11AAA11AAAAAAA","4",,,,,,,,
"KLIH1","2023-09-18T03:54:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","70","4","108",,,,,"10145",,,"0","261",,,,"1","270",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"KWHH1","2023-09-18T03:54:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","240","4","51",,,,,"10138",,,"0","271",,,,"1","282",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"MOKH1","2023-09-18T03:54:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","90","4","46",,,,,"10155",,,"0","263",,,,"1","280",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"NWWH1","2023-09-18T03:54:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","60","4","57",,,,,"10160",,,"0","263",,,,,,,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
"OOUH1","2023-09-18T03:54:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","50","4","36",,,,,"10154",,,"0","267",,,,"1","271",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"PRHH1","2023-09-18T03:54:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","20","4","57",,,,,"10152",,,"0","268",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
"1801606","2023-09-18T03:55:00","20.00","-156.19",,,"1","3","2","5",,,"11","5",,,,,,,,"10130",,,"8","281",,,,,,,,,,,,,,,,,,"234","6","798","172","7","0",,"2","F1111F","11AAA11AAAAAAA","4",,,,,,,,
"5100202","2023-09-18T03:56:00","21.42","-157.68",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","268",,,,,,,,,,,,,"234","17","798","172","6","1","2","2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,
