"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","CONCEN_OF_SEA_ICE","IND_FOR_PRECIP"
"4601753","2023-09-17T22:00:00","25.56","-143.17",,,"1","4","2","5",,,"11",,,,,,,,,"10205",,,"8",,,,,"9","249",,,,,,,,,,,,"235","53","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601762","2023-09-17T22:00:00","28.63","-140.52",,,"1","4","2","5",,,"11",,,,,,,,,"10214",,,"8",,,,,"9","250",,,,,,,,,,,,"235","80","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601763","2023-09-17T22:00:00","26.04","-146.78",,,"1","4","2","5",,,"11",,,,,,,,,"10209",,,"8",,,,,"9","252",,,,,,,,,,,,"235","66","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601775","2023-09-17T22:00:00","23.55","-147.90",,,"1","4","2","5",,,"11",,,,,,,,,"10187",,,"8",,,,,"9","256",,,,,,,,,,,,"235","37","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601777","2023-09-17T22:00:00","29.26","-143.12",,,"1","4","2","5",,,"11",,,,,,,,,"10213",,,"8",,,,,"9","268",,,,,,,,,,,,"235","93","798","172","7","0",,"2","3FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601844","2023-09-17T22:00:00","25.21","-141.22",,,"1","4","2","5",,,"11",,,,,,,,,"10200",,,"8",,,,,"9","247",,,,,,,,,,,,"235","51","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602714","2023-09-17T22:00:00","25.55","-145.87",,,"1","4","2","5",,,"11",,,,,,,,,"10206",,,"8",,,,,"9","252",,,,,,,,,,,,"235","55","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602737","2023-09-17T22:00:00","26.22","-149.03",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","258",,,,,,,,,,,,"235","69","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102612","2023-09-17T22:00:00","27.63","-144.53",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102777","2023-09-17T22:00:00","28.69","-149.65",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,"235","89","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5103555","2023-09-17T22:00:00","29.13","-145.34",,,"1","4","2","5",,,"11",,,,,,,,,"10216",,,"8",,,,,"9","268",,,,,,,,,,,,"235","95","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5103561","2023-09-17T22:00:00","29.72","-149.13",,,"1","4","2","5",,,"11",,,,,,,,,"10220",,,"8",,,,,"9","266",,,,,,,,,,,,"235","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5103562","2023-09-17T22:00:00","27.32","-142.45",,,"1","4","2","5",,,"11",,,,,,,,,"10208",,,"8",,,,,"9","253",,,,,,,,,,,,"235","72","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2101690","2023-09-17T23:00:00","29.27","-149.80",,,"1","4","2","5",,,"11",,,,,,,,,"10217",,,"8",,,,,"9","271",,,,,,,,,,,,"235","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601744","2023-09-17T23:00:00","24.06","-140.69",,,"1","4","2","5",,,"11",,,,,,,,,"10186",,,"8",,,,,"9","245",,,,,,,,,,,,"235","40","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601753","2023-09-17T23:00:00","25.56","-143.18",,,"1","4","2","5",,,"11",,,,,,,,,"10199",,,"8",,,,,"9","250",,,,,,,,,,,,"235","53","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601762","2023-09-17T23:00:00","28.63","-140.52",,,"1","4","2","5",,,"11",,,,,,,,,"10214",,,"8",,,,,"9","249",,,,,,,,,,,,"235","80","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601763","2023-09-17T23:00:00","26.04","-146.78",,,"1","4","2","5",,,"11",,,,,,,,,"10202",,,"8",,,,,"9","252",,,,,,,,,,,,"235","66","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601775","2023-09-17T23:00:00","23.55","-147.90",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,"9","257",,,,,,,,,,,,"235","37","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601777","2023-09-17T23:00:00","29.27","-143.11",,,"1","4","2","5",,,"11",,,,,,,,,"10240",,,"8",,,,,"9","276",,,,,,,,,,,,"235","93","798","172","7","0",,"2","5FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601840","2023-09-17T23:00:00","22.94","-143.26",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,"235","23","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4601844","2023-09-17T23:00:00","25.20","-141.23",,,"1","4","2","5",,,"11",,,,,,,,,"10195",,,"8",,,,,"9","247",,,,,,,,,,,,"235","51","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602714","2023-09-17T23:00:00","25.56","-145.88",,,"1","4","2","5",,,"11",,,,,,,,,"10199",,,"8",,,,,"9","252",,,,,,,,,,,,"235","55","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602737","2023-09-17T23:00:00","26.23","-149.02",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","258",,,,,,,,,,,,"235","69","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602743","2023-09-17T23:00:00","27.72","-141.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102612","2023-09-17T23:00:00","27.62","-144.53",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,"235","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102777","2023-09-17T23:00:00","28.70","-149.66",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"235","89","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5103555","2023-09-17T23:00:00","29.13","-145.33",,,"1","4","2","5",,,"11",,,,,,,,,"10211",,,"8",,,,,"9","268",,,,,,,,,,,,"235","95","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5103561","2023-09-17T23:00:00","29.72","-149.12",,,"1","4","2","5",,,"11",,,,,,,,,"10217",,,"8",,,,,"9","267",,,,,,,,,,,,"235","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5103562","2023-09-17T23:00:00","27.32","-142.46",,,"1","4","2","5",,,"11",,,,,,,,,"10203",,,"8",,,,,"9","254",,,,,,,,,,,,"235","72","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2101690","2023-09-18T00:00:00","29.27","-149.79",,,"1","4","2","5",,,"11",,,,,,,,,"10211",,,"8",,,,,"9","275",,,,,,,,,,,,"235","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601744","2023-09-18T00:00:00","24.06","-140.69",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,"9","245",,,,,,,,,,,,"235","40","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601753","2023-09-18T00:00:00","25.56","-143.18",,,"1","4","2","5",,,"11",,,,,,,,,"10194",,,"8",,,,,"9","250",,,,,,,,,,,,"235","53","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601762","2023-09-18T00:00:00","28.63","-140.51",,,"1","4","2","5",,,"11",,,,,,,,,"10208",,,"8",,,,,"9","250",,,,,,,,,,,,"235","80","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601763","2023-09-18T00:00:00","26.04","-146.78",,,"1","4","2","5",,,"11",,,,,,,,,"10197",,,"8",,,,,"9","252",,,,,,,,,,,,"235","66","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601775","2023-09-18T00:00:00","23.56","-147.91",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,,"9","257",,,,,,,,,,,,"235","37","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601777","2023-09-18T00:00:00","29.28","-143.11",,,"1","4","2","5",,,"11",,,,,,,,,"10207",,,"8",,,,,"9","272",,,,,,,,,,,,"235","93","798","172","7","0",,"2","3FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601840","2023-09-18T00:00:00","22.94","-143.26",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,"235","23","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4601844","2023-09-18T00:00:00","25.20","-141.23",,,"1","4","2","5",,,"11",,,,,,,,,"10187",,,"8",,,,,"9","248",,,,,,,,,,,,"235","51","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602737","2023-09-18T00:00:00","26.24","-149.02",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,"235","69","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102612","2023-09-18T00:00:00","27.61","-144.52",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102777","2023-09-18T00:00:00","28.71","-149.66",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"235","89","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5103555","2023-09-18T00:00:00","29.13","-145.33",,,"1","4","2","5",,,"11",,,,,,,,,"10204",,,"8",,,,,"9","266",,,,,,,,,,,,"235","95","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5103561","2023-09-18T00:00:00","29.72","-149.12",,,"1","4","2","5",,,"11",,,,,,,,,"10212",,,"8",,,,,"9","267",,,,,,,,,,,,"235","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5103562","2023-09-18T00:00:00","27.32","-142.46",,,"1","4","2","5",,,"11",,,,,,,,,"10197",,,"8",,,,,"9","254",,,,,,,,,,,,"235","72","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602743","2023-09-18T00:01:00","27.71","-141.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602714","2023-09-18T00:03:00","25.57","-145.89",,,"1","4","2","5",,,"11",,,,,,,,,"10195",,,"8",,,,,"9","252",,,,,,,,,,,,"235","55","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2101690","2023-09-18T01:00:00","29.27","-149.79",,,"1","4","2","5",,,"11",,,,,,,,,"10207",,,"8",,,,,"9","267",,,,,,,,,,,,"235","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601762","2023-09-18T01:00:00","28.63","-140.52",,,"1","4","2","5",,,"11",,,,,,,,,"10204",,,"8",,,,,"9","249",,,,,,,,,,,,"235","80","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601763","2023-09-18T01:00:00","26.04","-146.78",,,"1","4","2","5",,,"11",,,,,,,,,"10195",,,"8",,,,,"9","253",,,,,,,,,,,,"235","66","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601775","2023-09-18T01:00:00","23.56","-147.92",,,"1","4","2","5",,,"11",,,,,,,,,"10169",,,"8",,,,,"9","257",,,,,,,,,,,,"235","37","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601777","2023-09-18T01:00:00","29.29","-143.10",,,"1","4","2","5",,,"11",,,,,,,,,"10204",,,"8",,,,,"9","268",,,,,,,,,,,,"235","93","798","172","7","0",,"2","3FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602743","2023-09-18T01:00:00","27.70","-141.56",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102612","2023-09-18T01:00:00","27.60","-144.52",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102777","2023-09-18T01:00:00","28.71","-149.65",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","268",,,,,,,,,,,,"235","89","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5103561","2023-09-18T01:00:00","29.71","-149.11",,,"1","4","2","5",,,"11",,,,,,,,,"10207",,,"8",,,,,"9","268",,,,,,,,,,,,"235","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5103562","2023-09-18T01:00:00","27.32","-142.47",,,"1","4","2","5",,,"11",,,,,,,,,"10194",,,"8",,,,,"9","253",,,,,,,,,,,,"235","72","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2101690","2023-09-18T02:00:00","29.26","-149.78",,,"1","4","2","5",,,"11",,,,,,,,,"10204",,,"8",,,,,"9","264",,,,,,,,,,,,"235","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601744","2023-09-18T02:00:00","24.06","-140.69",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,,"9","244",,,,,,,,,,,,"235","40","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601753","2023-09-18T02:00:00","25.55","-143.19",,,"1","4","2","5",,,"11",,,,,,,,,"10189",,,"8",,,,,"9","250",,,,,,,,,,,,"235","53","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601762","2023-09-18T02:00:00","28.63","-140.52",,,"1","4","2","5",,,"11",,,,,,,,,"10203",,,"8",,,,,"9","248",,,,,,,,,,,,"235","80","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601763","2023-09-18T02:00:00","26.04","-146.78",,,"1","4","2","5",,,"11",,,,,,,,,"10193",,,"8",,,,,"9","252",,,,,,,,,,,,"235","66","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601775","2023-09-18T02:00:00","23.57","-147.92",,,"1","4","2","5",,,"11",,,,,,,,,"10170",,,"8",,,,,"9","257",,,,,,,,,,,,"235","37","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601777","2023-09-18T02:00:00","29.29","-143.09",,,"1","4","2","5",,,"11",,,,,,,,,"10193",,,"8",,,,,"9","263",,,,,,,,,,,,"235","93","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601840","2023-09-18T02:00:00","22.94","-143.26",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"235","23","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4601844","2023-09-18T02:00:00","25.19","-141.24",,,"1","4","2","5",,,"11",,,,,,,,,"10186",,,"8",,,,,"9","247",,,,,,,,,,,,"235","51","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602714","2023-09-18T02:00:00","25.58","-145.90",,,"1","4","2","5",,,"11",,,,,,,,,"10191",,,"8",,,,,"9","252",,,,,,,,,,,,"235","55","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602737","2023-09-18T02:00:00","26.25","-149.01",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,"235","69","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602743","2023-09-18T02:00:00","27.69","-141.56",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"235","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102612","2023-09-18T02:00:00","27.59","-144.52",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,"235","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102777","2023-09-18T02:00:00","28.72","-149.65",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","268",,,,,,,,,,,,"235","89","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5103555","2023-09-18T02:00:00","29.12","-145.31",,,"1","4","2","5",,,"11",,,,,,,,,"10199",,,"8",,,,,"9","262",,,,,,,,,,,,"235","95","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5103561","2023-09-18T02:00:00","29.71","-149.11",,,"1","4","2","5",,,"11",,,,,,,,,"10203",,,"8",,,,,"9","267",,,,,,,,,,,,"235","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5103562","2023-09-18T02:00:00","27.32","-142.47",,,"1","4","2","5",,,"11",,,,,,,,,"10193",,,"8",,,,,"9","252",,,,,,,,,,,,"235","72","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2101690","2023-09-18T03:00:00","29.25","-149.77",,,"1","4","2","5",,,"11",,,,,,,,,"10204",,,"8",,,,,"9","264",,,,,,,,,,,,"235","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201845","2023-09-18T03:00:00","29.99","-145.89",,,"1","4","2","5",,,"11",,,,,,,,,"10201",,,"8",,,,,"9","265",,,,,,,,,,,,"235","95","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601744","2023-09-18T03:00:00","24.07","-140.69",,,"1","4","2","5",,,"11",,,,,,,,,"10179",,,"8",,,,,"9","244",,,,,,,,,,,,"235","40","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601753","2023-09-18T03:00:00","25.55","-143.19",,,"1","4","2","5",,,"11",,,,,,,,,"10190",,,"8",,,,,"9","249",,,,,,,,,,,,"235","53","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601762","2023-09-18T03:00:00","28.63","-140.52",,,"1","4","2","5",,,"11",,,,,,,,,"10204",,,"8",,,,,"9","247",,,,,,,,,,,,"235","80","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601763","2023-09-18T03:00:00","26.04","-146.78",,,"1","4","2","5",,,"11",,,,,,,,,"10194",,,"8",,,,,"9","252",,,,,,,,,,,,"235","66","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601775","2023-09-18T03:00:00","23.57","-147.93",,,"1","4","2","5",,,"11",,,,,,,,,"10169",,,"8",,,,,"9","257",,,,,,,,,,,,"235","37","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601777","2023-09-18T03:00:00","29.29","-143.07",,,"1","4","2","5",,,"11",,,,,,,,,"10194",,,"8",,,,,"9","264",,,,,,,,,,,,"235","93","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601840","2023-09-18T03:00:00","22.94","-143.26",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"235","23","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4601844","2023-09-18T03:00:00","25.19","-141.24",,,"1","4","2","5",,,"11",,,,,,,,,"10187",,,"8",,,,,"9","246",,,,,,,,,,,,"235","51","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602714","2023-09-18T03:00:00","25.58","-145.91",,,"1","4","2","5",,,"11",,,,,,,,,"10192",,,"8",,,,,"9","251",,,,,,,,,,,,"235","55","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602737","2023-09-18T03:00:00","26.26","-149.01",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","258",,,,,,,,,,,,"235","69","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602743","2023-09-18T03:00:00","27.69","-141.56",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102612","2023-09-18T03:00:00","27.58","-144.52",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,"235","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102777","2023-09-18T03:00:00","28.73","-149.64",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,"235","89","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5103555","2023-09-18T03:00:00","29.12","-145.31",,,"1","4","2","5",,,"11",,,,,,,,,"10199",,,"8",,,,,"9","260",,,,,,,,,,,,"235","95","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5103561","2023-09-18T03:00:00","29.70","-149.11",,,"1","4","2","5",,,"11",,,,,,,,,"10204",,,"8",,,,,"9","266",,,,,,,,,,,,"235","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5103562","2023-09-18T03:00:00","27.32","-142.48",,,"1","4","2","5",,,"11",,,,,,,,,"10194",,,"8",,,,,"9","251",,,,,,,,,,,,"235","72","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2101690","2023-09-18T04:00:00","29.24","-149.77",,,"1","4","2","5",,,"11",,,,,,,,,"10205",,,"8",,,,,"9","262",,,,,,,,,,,,"235","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201845","2023-09-18T04:00:00","29.99","-145.88",,,"1","4","2","5",,,"11",,,,,,,,,"10203",,,"8",,,,,"9","261",,,,,,,,,,,,"235","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601744","2023-09-18T04:00:00","24.07","-140.69",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,,"9","244",,,,,,,,,,,,"235","40","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601753","2023-09-18T04:00:00","25.54","-143.19",,,"1","4","2","5",,,"11",,,,,,,,,"10193",,,"8",,,,,"9","249",,,,,,,,,,,,"235","53","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601762","2023-09-18T04:00:00","28.63","-140.52",,,"1","4","2","5",,,"11",,,,,,,,,"10205",,,"8",,,,,"9","246",,,,,,,,,,,,"235","80","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601763","2023-09-18T04:00:00","26.04","-146.78",,,"1","4","2","5",,,"11",,,,,,,,,"10196",,,"8",,,,,"9","252",,,,,,,,,,,,"235","66","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601775","2023-09-18T04:00:00","23.57","-147.93",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,,"9","257",,,,,,,,,,,,"235","37","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601777","2023-09-18T04:00:00","29.29","-143.06",,,"1","4","2","5",,,"11",,,,,,,,,"10201",,,"8",,,,,"9","261",,,,,,,,,,,,"235","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601844","2023-09-18T04:00:00","25.18","-141.24",,,"1","4","2","5",,,"11",,,,,,,,,"10189",,,"8",,,,,"9","246",,,,,,,,,,,,"235","51","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602714","2023-09-18T04:00:00","25.59","-145.92",,,"1","4","2","5",,,"11",,,,,,,,,"10195",,,"8",,,,,"9","251",,,,,,,,,,,,"235","55","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602737","2023-09-18T04:00:00","26.26","-149.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","258",,,,,,,,,,,,"235","69","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
