"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","IND_FOR_PRECIP"
"4602741","2022-09-18T23:04:00","27.84","-125.45",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,"237","75","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602527","2022-09-19T00:00:00","28.87","-127.88",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","225",,,,,,,,,,,,"237","87","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602528","2022-09-19T00:00:00","27.45","-121.62",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","229",,,,,,,,,,,,"237","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602531","2022-09-19T00:00:00","28.02","-125.85",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","223",,,,,,,,,,,,"237","85","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602532","2022-09-19T00:00:00","26.67","-123.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","229",,,,,,,,,,,,"237","63","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602553","2022-09-19T00:00:00","29.09","-122.77",,,"1","4","2","5",,,"11",,,,,,,,,"10103",,,"8",,,,,"9","207",,,,,,,,,,,,"237","92","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602555","2022-09-19T00:00:00","29.38","-122.31",,,"1","4","2","5",,,"11",,,,,,,,,"10100",,,"8",,,,,"9","216",,,,,,,,,,,,"237","92","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602557","2022-09-19T00:00:00","27.66","-123.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","221",,,,,,,,,,,,"237","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602717","2022-09-19T00:00:00","25.72","-128.25",,,"1","4","2","5",,,"11",,,,,,,,,"10114",,,"8",,,,,"9","233",,,,,,,,,,,,"237","58","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602737","2022-09-19T00:00:00","21.37","-127.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","242",,,,,,,,,,,,"237","17","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602738","2022-09-19T00:00:00","27.19","-129.51",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","230",,,,,,,,,,,,"237","79","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602742","2022-09-19T00:00:00","20.91","-126.63",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,"237","6","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602745","2022-09-19T00:00:00","21.52","-120.72",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"237","10","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602746","2022-09-19T00:00:00","29.25","-125.49",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,"237","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602721","2022-09-19T00:01:00","21.49","-121.39",,,"1","4","2","5",,,"11",,,,,,,,,"10110",,,"8",,,,,"9","254",,,,,,,,,,,,"237","11","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602529","2022-09-19T00:04:00","28.29","-124.43",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","220",,,,,,,,,,,,"237","84","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602706","2022-09-19T00:04:00","27.69","-126.56",,,"1","4","2","5",,,"11",,,,,,,,,"10102",,,"8",,,,,"9","221",,,,,,,,,,,,"237","76","798","172","7","0",,"2","1FFF2F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2022-09-19T00:04:00","25.14","-128.93",,,"1","4","2","5",,,"11",,,,,,,,,"10117",,,"8",,,,,"9","235",,,,,,,,,,,,"237","58","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602741","2022-09-19T00:04:00","27.85","-125.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,"237","75","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"2HDG3","2022-09-19T01:00:00","22.90","-129.90",,,"1","5","2","5","7","4","1",,"330","4","103","1","97","15","2","10080","4","0","8","220",,,,,,"2","1","1","4","2","1","3","2","18","3","2","237","29","798","172","5","1","2","2","F1314F","1111111AAA1111",,"5",,"2",,
"4602527","2022-09-19T01:00:00","28.86","-127.88",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","225",,,,,,,,,,,,"237","87","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602528","2022-09-19T01:00:00","27.46","-121.63",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","229",,,,,,,,,,,,"237","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602531","2022-09-19T01:00:00","28.01","-125.85",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","223",,,,,,,,,,,,"237","85","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602532","2022-09-19T01:00:00","26.67","-123.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","229",,,,,,,,,,,,"237","63","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602553","2022-09-19T01:00:00","29.09","-122.77",,,"1","4","2","5",,,"11",,,,,,,,,"10105",,,"8",,,,,"9","206",,,,,,,,,,,,"237","92","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602555","2022-09-19T01:00:00","29.38","-122.30",,,"1","4","2","5",,,"11",,,,,,,,,"10101",,,"8",,,,,"9","214",,,,,,,,,,,,"237","92","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602557","2022-09-19T01:00:00","27.66","-123.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","221",,,,,,,,,,,,"237","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602717","2022-09-19T01:00:00","25.72","-128.25",,,"1","4","2","5",,,"11",,,,,,,,,"10113",,,"8",,,,,"9","232",,,,,,,,,,,,"237","58","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602721","2022-09-19T01:00:00","21.49","-121.39",,,"1","4","2","5",,,"11",,,,,,,,,"10112",,,"8",,,,,"9","254",,,,,,,,,,,,"237","11","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602737","2022-09-19T01:00:00","21.37","-127.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,"237","17","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602738","2022-09-19T01:00:00","27.19","-129.51",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","229",,,,,,,,,,,,"237","79","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602742","2022-09-19T01:00:00","20.90","-126.63",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,"237","6","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602745","2022-09-19T01:00:00","21.52","-120.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"237","10","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602746","2022-09-19T01:00:00","29.24","-125.48",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,"237","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602529","2022-09-19T01:01:00","28.28","-124.43",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","220",,,,,,,,,,,,"237","84","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602706","2022-09-19T01:04:00","27.68","-126.54",,,"1","4","2","5",,,"11",,,,,,,,,"10102",,,"8",,,,,"9","221",,,,,,,,,,,,"237","76","798","172","7","0",,"2","1FFF2F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2022-09-19T01:04:00","25.11","-128.93",,,"1","4","2","5",,,"11",,,,,,,,,"10116",,,"8",,,,,"9","233",,,,,,,,,,,,"237","58","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602741","2022-09-19T01:04:00","27.84","-125.45",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,"237","75","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602527","2022-09-19T02:00:00","28.86","-127.87",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","224",,,,,,,,,,,,"237","87","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602528","2022-09-19T02:00:00","27.46","-121.63",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","227",,,,,,,,,,,,"237","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602529","2022-09-19T02:00:00","28.28","-124.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","219",,,,,,,,,,,,"237","84","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602531","2022-09-19T02:00:00","28.01","-125.84",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,"237","85","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602532","2022-09-19T02:00:00","26.67","-123.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","227",,,,,,,,,,,,"237","63","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602553","2022-09-19T02:00:00","29.09","-122.77",,,"1","4","2","5",,,"11",,,,,,,,,"10103",,,"8",,,,,"9","206",,,,,,,,,,,,"237","92","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602557","2022-09-19T02:00:00","27.66","-123.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","220",,,,,,,,,,,,"237","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602717","2022-09-19T02:00:00","25.72","-128.25",,,"1","4","2","5",,,"11",,,,,,,,,"10116",,,"8",,,,,"9","232",,,,,,,,,,,,"237","58","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602721","2022-09-19T02:00:00","21.49","-121.39",,,"1","4","2","5",,,"11",,,,,,,,,"10112",,,"8",,,,,"9","253",,,,,,,,,,,,"237","11","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602737","2022-09-19T02:00:00","21.37","-127.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","241",,,,,,,,,,,,"237","17","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602738","2022-09-19T02:00:00","27.19","-129.51",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","229",,,,,,,,,,,,"237","79","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602742","2022-09-19T02:00:00","20.89","-126.64",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,"237","6","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602745","2022-09-19T02:00:00","21.52","-120.74",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"237","10","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602746","2022-09-19T02:00:00","29.24","-125.48",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","221",,,,,,,,,,,,"237","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602555","2022-09-19T02:01:00","29.38","-122.29",,,"1","4","2","5",,,"11",,,,,,,,,"10102",,,"8",,,,,"9","214",,,,,,,,,,,,"237","92","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602706","2022-09-19T02:04:00","27.69","-126.56",,,"1","4","2","5",,,"11",,,,,,,,,"10103",,,"8",,,,,"9","221",,,,,,,,,,,,"237","76","798","172","7","0",,"2","1FFF2F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2022-09-19T02:04:00","25.13","-128.90",,,"1","4","2","5",,,"11",,,,,,,,,"10118",,,"8",,,,,"9","233",,,,,,,,,,,,"237","58","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602741","2022-09-19T02:04:00","27.85","-125.36",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,"237","75","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602527","2022-09-19T03:00:00","28.86","-127.87",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","224",,,,,,,,,,,,"237","87","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602528","2022-09-19T03:00:00","27.46","-121.63",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","226",,,,,,,,,,,,"237","71","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602531","2022-09-19T03:00:00","28.01","-125.84",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,"237","85","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602532","2022-09-19T03:00:00","26.66","-123.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","225",,,,,,,,,,,,"237","63","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602553","2022-09-19T03:00:00","29.09","-122.76",,,"1","4","2","5",,,"11",,,,,,,,,"10107",,,"8",,,,,"9","206",,,,,,,,,,,,"237","92","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602555","2022-09-19T03:00:00","29.38","-122.28",,,"1","4","2","5",,,"11",,,,,,,,,"10104",,,"8",,,,,"9","213",,,,,,,,,,,,"237","92","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602557","2022-09-19T03:00:00","27.67","-123.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","220",,,,,,,,,,,,"237","73","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602717","2022-09-19T03:00:00","25.72","-128.25",,,"1","4","2","5",,,"11",,,,,,,,,"10118",,,"8",,,,,"9","232",,,,,,,,,,,,"237","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602721","2022-09-19T03:00:00","21.48","-121.39",,,"1","4","2","5",,,"11",,,,,,,,,"10118",,,"8",,,,,"9","252",,,,,,,,,,,,"237","11","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602737","2022-09-19T03:00:00","21.37","-127.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","240",,,,,,,,,,,,"237","17","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602738","2022-09-19T03:00:00","27.19","-129.51",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","228",,,,,,,,,,,,"237","79","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602742","2022-09-19T03:00:00","20.89","-126.64",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","238",,,,,,,,,,,,"237","6","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602745","2022-09-19T03:00:00","21.52","-120.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"237","10","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602746","2022-09-19T03:00:00","29.23","-125.47",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","221",,,,,,,,,,,,"237","95","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602706","2022-09-19T03:04:00","27.68","-126.54",,,"1","4","2","5",,,"11",,,,,,,,,"10107",,,"8",,,,,"9","220",,,,,,,,,,,,"237","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2022-09-19T03:04:00","25.14","-128.93",,,"1","4","2","5",,,"11",,,,,,,,,"10121",,,"8",,,,,"9","232",,,,,,,,,,,,"237","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602741","2022-09-19T03:04:00","27.84","-125.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,"237","75","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602527","2022-09-19T04:00:00","28.86","-127.87",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","224",,,,,,,,,,,,"237","87","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602531","2022-09-19T04:00:00","28.00","-125.84",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,"237","85","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602532","2022-09-19T04:00:00","26.66","-123.72",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","224",,,,,,,,,,,,"237","63","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602555","2022-09-19T04:00:00","29.38","-122.27",,,"1","4","2","5",,,"11",,,,,,,,,"10108",,,"8",,,,,"9","212",,,,,,,,,,,,"237","92","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602557","2022-09-19T04:00:00","27.67","-123.72",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","219",,,,,,,,,,,,"237","73","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602721","2022-09-19T04:00:00","21.48","-121.38",,,"1","4","2","5",,,"11",,,,,,,,,"10122",,,"8",,,,,"9","252",,,,,,,,,,,,"237","11","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602737","2022-09-19T04:00:00","21.36","-127.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","240",,,,,,,,,,,,"237","17","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602738","2022-09-19T04:00:00","27.20","-129.51",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","229",,,,,,,,,,,,"237","79","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602741","2022-09-19T04:00:00","27.83","-125.41",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,"237","75","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602742","2022-09-19T04:00:00","20.88","-126.64",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","238",,,,,,,,,,,,"237","6","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602745","2022-09-19T04:00:00","21.52","-120.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"237","10","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602746","2022-09-19T04:00:00","29.23","-125.47",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","221",,,,,,,,,,,,"237","95","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602528","2022-09-19T04:01:00","27.46","-121.64",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","225",,,,,,,,,,,,"237","71","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602717","2022-09-19T04:01:00","25.72","-128.25",,,"1","4","2","5",,,"11",,,,,,,,,"10122",,,"8",,,,,"9","231",,,,,,,,,,,,"237","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602529","2022-09-19T04:04:00","28.28","-124.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","219",,,,,,,,,,,,"237","84","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602706","2022-09-19T04:04:00","27.68","-126.54",,,"1","4","2","5",,,"11",,,,,,,,,"10113",,,"8",,,,,"9","220",,,,,,,,,,,,"237","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2022-09-19T04:04:00","25.14","-128.93",,,"1","4","2","5",,,"11",,,,,,,,,"10124",,,"8",,,,,"9","231",,,,,,,,,,,,"237","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602527","2022-09-19T05:00:00","28.85","-127.87",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","224",,,,,,,,,,,,"237","87","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602528","2022-09-19T05:00:00","27.47","-121.64",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","224",,,,,,,,,,,,"237","71","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602531","2022-09-19T05:00:00","28.00","-125.83",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,"237","85","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602532","2022-09-19T05:00:00","26.66","-123.72",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","223",,,,,,,,,,,,"237","63","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602553","2022-09-19T05:00:00","29.09","-122.75",,,"1","4","2","5",,,"11",,,,,,,,,"10115",,,"8",,,,,"9","205",,,,,,,,,,,,"237","92","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602555","2022-09-19T05:00:00","29.37","-122.27",,,"1","4","2","5",,,"11",,,,,,,,,"10112",,,"8",,,,,"9","212",,,,,,,,,,,,"237","92","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602557","2022-09-19T05:00:00","27.67","-123.72",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","219",,,,,,,,,,,,"237","73","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602721","2022-09-19T05:00:00","21.47","-121.38",,,"1","4","2","5",,,"11",,,,,,,,,"10129",,,"8",,,,,"9","252",,,,,,,,,,,,"237","11","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602737","2022-09-19T05:00:00","21.36","-127.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","240",,,,,,,,,,,,"237","17","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602738","2022-09-19T05:00:00","27.20","-129.50",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","228",,,,,,,,,,,,"237","79","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602741","2022-09-19T05:00:00","27.82","-125.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,"237","75","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602742","2022-09-19T05:00:00","20.88","-126.64",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","237",,,,,,,,,,,,"237","6","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602746","2022-09-19T05:00:00","29.22","-125.47",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","221",,,,,,,,,,,,"237","95","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602745","2022-09-19T05:01:00","21.52","-120.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"237","10","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602529","2022-09-19T05:02:00","28.28","-124.43",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","219",,,,,,,,,,,,"237","84","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602706","2022-09-19T05:04:00","27.64","-126.57",,,"1","4","2","5",,,"11",,,,,,,,,"10116",,,"8",,,,,"9","220",,,,,,,,,,,,"237","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602717","2022-09-19T05:04:00","25.72","-128.24",,,"1","4","2","5",,,"11",,,,,,,,,"10129",,,"8",,,,,"9","231",,,,,,,,,,,,"237","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2022-09-19T05:04:00","25.14","-128.93",,,"1","4","2","5",,,"11",,,,,,,,,"10130",,,"8",,,,,"9","231",,,,,,,,,,,,"237","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
