"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"5100101","2018-09-24T10:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","140","1","100",,,,,"10104",,,,"246",,,"231","1","262",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111321","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-24T10:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","140","1","100",,,,,"10096",,,,"248",,,"233","1","261",,,,,,,,"6","4","18","12","2","233","42","793","103","6","1","2","1","111321","11AAA11A11A11A",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T10:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","130","1","100",,,,,"10100",,,,"244",,,"231","1","262",,,,,,,,"7","4","13","11","2","233","42","793","103","6","1","2","1","111121","11AAA11A11A11A",,,"6",,,,,,,,,"4"
"5100001","2018-09-24T11:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","130","1","100",,,,,"10096","6","15",,"246",,,"233",,,,,,,,,,,,,,,"233","42","793","103","6","1","2","1","F11121","11AAA11A1AAAA1",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T11:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","130","1","90",,,,,"10100","7","5",,"245",,,"233",,,,,,,,,,,,,,,"233","42","793","103","6","1","2","1","F11121","11AAA11A1AAAA1",,,"6",,,,,,,,,"4"
"5102620","2018-09-24T11:00:00","24.81","-168.28",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,,"233","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102621","2018-09-24T11:00:00","20.88","-160.87",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,,"233","0","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102622","2018-09-24T11:00:00","27.19","-162.98",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"233","72","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100001","2018-09-24T11:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","130","1","80",,,,,"10096",,,,"246",,,"234","1","261",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T11:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","120","1","70",,,,,"10100",,,,"247",,,"235","1","262",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-24T11:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","120","1","90",,,,,"10093",,,,"249",,,"236","1","261",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T11:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","120","1","90",,,,,"10098",,,,"252",,,"237","1","262",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-24T11:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","120","1","110",,,,,"10091",,,,"252",,,"235","1","261",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T11:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","130","1","90",,,,,"10096",,,,"252",,,"234","1","262",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5102620","2018-09-24T11:30:00","24.82","-168.28",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,,"233","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102621","2018-09-24T11:30:00","20.88","-160.88",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,,"233","0","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102622","2018-09-24T11:30:00","27.20","-162.98",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"233","72","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100001","2018-09-24T11:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","130","1","110",,,,,"10090",,,,"247",,,"234","1","261",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111321","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T11:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","140","1","90",,,,,"10096",,,,"252",,,"233","1","263",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-24T11:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","140","1","100",,,,,"10090",,,,"249",,,"231","1","261",,,,,,,,"7","5","12","9","2","233","42","793","103","6","1","2","1","111321","11AAA11A11A11A",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T11:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","140","1","90",,,,,"10094",,,,"254",,,"234","1","263",,,,,,,,"7","5","17","11","2","233","42","793","103","6","1","2","1","111121","11AAA11A11A11A",,,"6",,,,,,,,,"4"
"5100001","2018-09-24T12:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","140","1","90",,,,,"10089","8","8",,"251",,,"234","1","261",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111121","11AAA11A11AAA1",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T12:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","140","1","100",,,,,"10093","8","10",,"255",,,"236","1","262",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111321","11AAA11A11AAA1",,,"6",,,,,,,,,"4"
"5102620","2018-09-24T12:00:00","24.82","-168.28",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,,"233","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102621","2018-09-24T12:00:00","20.88","-160.88",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,,"233","0","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102622","2018-09-24T12:01:00","27.20","-162.98",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"233","72","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100001","2018-09-24T12:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","140","1","70",,,,,"10088",,,,"253",,,"235","1","261",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T12:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","140","1","80",,,,,"10093",,,,"254",,,"238","1","263",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-24T12:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","140","1","80",,,,,"10088",,,,"255",,,"236","1","261",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T12:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","140","1","80",,,,,"10091",,,,"255",,,"237","1","262",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-24T12:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","130","1","80",,,,,"10083",,,,"251",,,"237","1","261",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111141","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T12:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","140","1","90",,,,,"10089",,,,"254",,,"238","1","263",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5102620","2018-09-24T12:30:00","24.82","-168.27",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,,"233","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102621","2018-09-24T12:30:00","20.88","-160.89",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,,"233","0","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102622","2018-09-24T12:31:00","27.20","-162.98",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"233","72","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100001","2018-09-24T12:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","130","1","90",,,,,"10081",,,,"251",,,"238","1","261",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111141","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T12:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","140","1","90",,,,,"10088",,,,"253",,,"238","1","263",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-24T12:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","130","1","90",,,,,"10079",,,,"246",,,"237","1","261",,,,,,,,"7","4","11","9","2","233","42","793","103","6","1","2","1","111141","11AAA11A11A11A",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T12:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","150","1","110",,,,,"10087",,,,"252",,,"236","1","262",,,,,,,,"8","5","13","11","2","233","42","793","103","6","1","2","1","111541","11AAA11A11A11A",,,"6",,,,,,,,,"4"
"5100001","2018-09-24T13:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","130","1","110",,,,,"10076","8","22",,"247",,,"236","1","261",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111341","11AAA11A11AAA1",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T13:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","140","1","110",,,,,"10086","7","20",,"252",,,"235","1","262",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111341","11AAA11A11AAA1",,,"6",,,,,,,,,"4"
"5102620","2018-09-24T13:00:00","24.82","-168.27",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,,"233","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102621","2018-09-24T13:00:00","20.88","-160.89",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,,"233","0","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102622","2018-09-24T13:00:00","27.20","-162.97",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"233","72","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100001","2018-09-24T13:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0",,"1",,,,,,"10080",,,,"249",,,"234","1","261",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111741","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T13:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","150","1","110",,,,,"10085",,,,"255",,,"236","1","263",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111541","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-24T13:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","150","1","110",,,,,"10078",,,,"250",,,"234","1","261",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111541","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T13:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","150","1","110",,,,,"10085",,,,"258",,,"238","1","262",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111541","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-24T13:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","150","1","100",,,,,"10077",,,,"254",,,"237","1","261",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111341","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T13:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","150","1","110",,,,,"10082",,,,"258",,,"236","1","263",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111541","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5102620","2018-09-24T13:30:00","24.82","-168.27",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"233","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102621","2018-09-24T13:30:00","20.88","-160.90",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,,"233","0","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102622","2018-09-24T13:30:00","27.21","-162.97",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"233","72","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100001","2018-09-24T13:40:00","24.50","-162.00",,,"1","4","2","5",,,"11",,"150","1","110",,,,,"10075",,,"8","255",,,"235",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11541","11AAA11A1AAAAA",,,,,,,,,,,,
"5100101","2018-09-24T13:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","150","1","110",,,,,"10082",,,,"259",,,"236","1","263",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111541","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-24T13:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","150","1","120",,,,,"10075",,,,"254",,,"233","1","262",,,,,,,,"7","5","16","16","1","233","42","793","103","6","1","2","1","111541","11AAA11A11A13A",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T13:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","150","1","120",,,,,"10082",,,,"258",,,"232","1","263",,,,,,,,"7","5","12","11","2","233","42","793","103","6","1","2","1","111541","11AAA11A11A11A",,,"6",,,,,,,,,"4"
"5100001","2018-09-24T14:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","150","1","110",,,,,"10076","6","20",,"256",,,"231",,,,,,,,,,,,,,,"233","42","793","103","6","1","2","1","F11541","11AAA11A1AAAA1",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T14:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","150","1","110",,,,,"10082","6","21",,"255",,,"233",,,,,,,,,,,,,,,"233","42","793","103","6","1","2","1","F11541","11AAA11A1AAAA1",,,"6",,,,,,,,,"4"
"5102620","2018-09-24T14:00:00","24.81","-168.27",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"233","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102621","2018-09-24T14:00:00","20.88","-160.91",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,,"233","0","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100001","2018-09-24T14:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","150","1","110",,,,,"10078",,,,"256",,,"233","1","262",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111541","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T14:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","160","1","110",,,,,"10082",,,,"251",,,"233","1","263",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111541","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-24T14:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","150","1","110",,,,,"10075",,,,"253",,,"234","1","261",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111541","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T14:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","150","1","110",,,,,"10083",,,,"248",,,"230","1","263",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111541","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-24T14:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","150","1","110",,,,,"10076",,,,"249",,,"229","1","261",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111541","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T14:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","140","1","100",,,,,"10082",,,,"248",,,"233","1","263",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111341","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5102620","2018-09-24T14:30:00","24.81","-168.27",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"233","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102622","2018-09-24T14:30:00","27.21","-162.97",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"233","72","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102621","2018-09-24T14:31:00","20.89","-160.92",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,,"233","0","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100001","2018-09-24T14:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","150","1","100",,,,,"10076",,,,"247",,,"231","1","262",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111341","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T14:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","140","1","100",,,,,"10084",,,,"247",,,"233","1","263",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111341","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-24T14:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","150","1","100",,,,,"10079",,,,"247",,,"232","1","262",,,,,,,,"6","5","12","16","2","233","42","793","103","6","1","2","1","111341","11AAA11A11A13A",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T14:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","140","1","100",,,,,"10084",,,,"248",,,"235","1","263",,,,,,,,"7","5","17","14","1","233","42","793","103","6","1","2","1","111341","11AAA11A11A13A",,,"6",,,,,,,,,"4"
"5100001","2018-09-24T15:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","150","1","100",,,,,"10080","5","11",,"247",,,"232","1","262",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111341","11AAA11A11AAA1",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T15:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","150","1","110",,,,,"10084","5","6",,"250",,,"233","1","263",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111541","11AAA11A11AAA1",,,"6",,,,,,,,,"4"
"5102620","2018-09-24T15:00:00","24.81","-168.26",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"233","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102621","2018-09-24T15:00:00","20.89","-160.93",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,,"233","0","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102622","2018-09-24T15:00:00","27.21","-162.97",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"233","72","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100001","2018-09-24T15:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","150","1","90",,,,,"10079",,,,"247",,,"232","1","261",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111341","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T15:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","160","1","100",,,,,"10086",,,,"249",,,"235","1","263",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111541","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-24T15:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","140","1","90",,,,,"10081",,,,"248",,,"235","1","261",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111141","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T15:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","150","1","100",,,,,"10084",,,,"248",,,"231","1","263",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111341","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-24T15:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","150","1","90",,,,,"10079",,,,"248",,,"236","1","261",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111341","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T15:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","150","1","100",,,,,"10086",,,,"250",,,"226","1","263",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111341","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5102620","2018-09-24T15:30:00","24.81","-168.26",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"233","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102621","2018-09-24T15:30:00","20.89","-160.94",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,,"233","0","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102622","2018-09-24T15:30:00","27.22","-162.96",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"233","72","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100001","2018-09-24T15:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","150","1","80",,,,,"10080",,,,"250",,,"237","1","261",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111141","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T15:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","150","1","100",,,,,"10083",,,,"254",,,"233","1","263",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111341","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-24T15:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","140","1","90",,,,,"10076",,,,"252",,,"236","1","261",,,,,,,,"7","4","13","8","2","233","42","793","103","6","1","2","1","111141","11AAA11A11A11A",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T15:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","150","1","100",,,,,"10081",,,,"255",,,"233","1","262",,,,,,,,"7","5","16","12","1","233","42","793","103","6","1","2","1","111341","11AAA11A11A13A",,,"6",,,,,,,,,"4"
"5100001","2018-09-24T16:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","150","1","90",,,,,"10077","0","0",,"253",,,"237","1","261",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111341","11AAA11A11AAA1",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T16:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","150","1","90",,,,,"10082","6","4",,"253",,,"231","1","262",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111341","11AAA11A11AAA1",,,"6",,,,,,,,,"4"
"5102620","2018-09-24T16:00:00","24.81","-168.26",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"233","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102621","2018-09-24T16:00:00","20.89","-160.95",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,,"233","0","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102622","2018-09-24T16:00:00","27.22","-162.96",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"233","72","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100001","2018-09-24T16:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","150","1","100",,,,,"10077",,,,"252",,,"236","1","261",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111341","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-24T16:10:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"150","1","90",,,,,"10082",,,"8","256",,,"229",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11341","11AAA11A1AAAAA",,,,,,,,,,,,
