"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","STA_WX_IND","PAST_WX2","IND_FOR_PRECIP"
"VTWS","2016-09-20T21:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-21T00:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-21T03:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-21T06:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-21T09:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-21T18:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-21T21:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-22T00:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-22T03:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-22T06:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-22T09:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-22T12:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-22T15:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-22T18:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-22T21:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-23T00:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-23T03:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-23T06:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-23T09:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-23T12:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-23T15:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-23T18:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-23T21:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-24T00:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-24T03:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-24T06:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-24T09:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-24T12:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-24T15:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-24T18:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-24T21:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-25T00:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-25T03:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-25T06:10:00","22.50","88.30",,,"1","4","2","0","4","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-25T09:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-25T12:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-25T15:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-25T18:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-25T21:10:00","22.50","88.30",,,"1","4","2","0","3","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-26T00:10:00","22.50","88.30",,,"1","4","2","0","7","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-26T03:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-26T06:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-26T09:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-26T12:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-26T15:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-26T18:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-26T21:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","12AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-27T00:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-27T03:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-27T06:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-27T09:00:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-27T12:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-27T15:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-27T18:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","12AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-27T21:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","12AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-28T00:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-28T03:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-28T06:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-28T12:10:00","22.50","88.30",,,"1","4","2","0",,,"1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-28T15:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-28T18:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","12AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-28T21:10:00","22.50","88.30",,,"1","4","2","0","2","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","12AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-29T00:10:00","22.50","88.30",,,"1","4","2","0","6","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","12AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-29T03:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-29T06:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-29T09:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-29T12:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-29T15:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-29T18:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-29T21:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-30T00:10:00","22.50","88.30",,,"1","4","2","0","4","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-30T03:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-30T06:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-30T09:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA16A6A8AAA","6",,"4"
"VTWS","2016-09-30T12:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-30T15:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-30T18:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-30T21:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
