"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"C6LU4","2017-09-18T00:00:00","24.20","-64.50",,,"1","5","2","5","1","4",,"1",,"90","3","108","1","98","3","2","10180","4","0","8","270",,"270","270",,,"4","4","2","5","A","A",,"4","2","11","4","2","243","44","798","172","5","1","2","1","F11113","111111111A1111",,"5",,"2",,,,,,,,
"DGOH2","2017-09-18T00:00:00","23.60","-63.00",,,"1","6","2","5","7","3",,"1",,"100","4","51","1","98","1","0","10164","3","14","8","277",,,"235","3","290","1","1","1","4","0","0",,"2","1",,,,"243","33","798","172","5","1","2","1","111111","1111111A1111A1",,"5",,"0",,,,,,,,
"J8PE3","2017-09-18T00:00:00","20.10","-67.80",,,"1","6","2","5","3","4",,"1",,"100","4","129","1","97",,"1","10130","0","4","8","303",,"283","276","3","300","4","3","4","5","2","1",,"5","4",,,,"243","7","798","172","5","1","2","1","112111","111A11111111A1",,"5",,"0",,,,,,,,
"4100043","2017-09-18T00:10:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10141",,,,"264",,,,"1","286",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAAA",,,"6",,,,,,,,,"4"
"4100046","2017-09-18T00:10:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","150","1","40",,,,,"10141",,,,"283",,,"249","1","292",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"1300528","2017-09-18T00:12:00","27.49","-60.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"243","70","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4100043","2017-09-18T00:20:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10142",,,,"266",,,,"1","285",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAAA",,,"6",,,,,,,,,"4"
"4100046","2017-09-18T00:20:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","150","1","40",,,,,"10142",,,,"283",,,"249","1","291",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"4100043","2017-09-18T00:30:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10143",,,,"265",,,,"1","285",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAAA",,,"6",,,,,,,,,"4"
"4100046","2017-09-18T00:30:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","160","1","40",,,,,"10144",,,,"283",,,"249","1","291",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"4400843","2017-09-18T00:30:00","28.57","-67.62",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"243","87","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1300528","2017-09-18T00:35:00","27.49","-60.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"243","70","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300528","2017-09-18T00:39:00","27.49","-60.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"243","70","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4100043","2017-09-18T00:40:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10144",,,,"265",,,,"1","286",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAAA",,,"6",,,,,,,,,"4"
"4100046","2017-09-18T00:40:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","160","1","40",,,,,"10147",,,,"283",,,"249","1","291",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"1300528","2017-09-18T00:41:00","27.49","-60.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"243","70","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4100043","2017-09-18T00:50:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10145",,,,"265",,,,"1","286",,,,,,,,"7","2",,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1A7AA",,,"6",,,,,,,,,"4"
"4100046","2017-09-18T00:50:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","150","1","40",,,,,"10149",,,,"283",,,"249","1","291",,,,,,,,"4","1","34","8","2","243","38","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,,,,,,,"4"
"4100049","2017-09-18T00:50:00","27.50","-62.90",,,"1","4",,"0",,,,"11","0","130","1","40",,,,,"10175","3","9",,"276",,,"239","1","284",,,,,,,,"4","1","8","10","2","243","72","793","103","6","1","2","1","111111","11AAA11A11A111",,,"6",,,,,,,,,"4"
"1300869","2017-09-18T01:00:00","25.43","-60.93",,,"1","4","2","5",,,,"11",,,,,,,,,"10173",,,"8",,,,,"9","289",,,,,,,,,,,,,"243","50","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"3201555","2017-09-18T01:00:00","22.69","-68.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"243","28","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"3201557","2017-09-18T01:00:00","25.18","-66.01",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,,"243","56","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"3201560","2017-09-18T01:00:00","27.18","-65.04",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,,"243","75","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4100043","2017-09-18T01:00:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10147","3","13",,"264",,,,"1","286",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAA1",,,"6",,,,,,,,,"4"
"4100046","2017-09-18T01:00:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","160","1","40",,,,,"10150","3","14",,"283",,,"249","1","291",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,,,,,"4"
"4201510","2017-09-18T01:00:00","24.95","-65.47",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"243","45","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4201511","2017-09-18T01:00:00","24.35","-69.31",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,,"243","49","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4201515","2017-09-18T01:00:00","26.51","-66.35",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,,"243","66","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400848","2017-09-18T01:00:00","27.21","-61.50",,,"1","4","2","5",,,,"11",,,,,,,,,"10178",,,"8",,,,,"9","287",,,,,,,,,,,,,"243","71","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4401527","2017-09-18T01:00:00","23.41","-61.49",,,"1","4","2","5",,,,"11",,,,,,,,,"10169",,,"8",,,,,"9","286",,,,,,,,,,,,,"243","31","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4401529","2017-09-18T01:00:00","23.68","-67.81",,,"1","4","2","5",,,,"11",,,,,,,,,"10146",,,"8",,,,,"9","283",,,,,,,,,,,,,"243","37","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4401543","2017-09-18T01:00:00","28.55","-65.77",,,"1","4","2","5",,,,"11",,,,,,,,,"10152",,,"8",,,,,"9","287",,,,,,,,,,,,,"243","85","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4100043","2017-09-18T01:10:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10148",,,,"265",,,,"1","286",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAAA",,,"6",,,,,,,,,"4"
"4100046","2017-09-18T01:10:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","150","1","30",,,,,"10150",,,,"283",,,"249","1","291",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"4400843","2017-09-18T01:15:00","28.57","-67.62",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"243","87","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"4100043","2017-09-18T01:20:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10148",,,,"264",,,,"1","286",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAAA",,,"6",,,,,,,,,"4"
"4100046","2017-09-18T01:20:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","150","1","30",,,,,"10149",,,,"283",,,"249","1","291",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"1300528","2017-09-18T01:21:00","27.49","-60.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"243","70","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300528","2017-09-18T01:25:00","27.48","-60.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"243","70","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4100043","2017-09-18T01:30:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10149",,,,"264",,,,"1","286",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAAA",,,"6",,,,,,,,,"4"
"4100046","2017-09-18T01:30:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","150","1","40",,,,,"10148",,,,"283",,,"249","1","291",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"4100043","2017-09-18T01:40:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10149",,,,"264",,,,"1","286",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAAA",,,"6",,,,,,,,,"4"
"4100046","2017-09-18T01:40:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","150","1","40",,,,,"10147",,,,"283",,,"249","1","291",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"4100043","2017-09-18T01:50:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10149",,,,"265",,,,"1","286",,,,,,,,"7","2",,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1A7AA",,,"6",,,,,,,,,"4"
"4100046","2017-09-18T01:50:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","150","1","40",,,,,"10148",,,,"283",,,"250","1","290",,,,,,,,"4","1","35","8","3","243","38","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,,,,,,,"4"
"4100049","2017-09-18T01:50:00","27.50","-62.90",,,"1","4",,"0",,,,"11","0","120","1","80",,,,,"10174","1","8",,"259",,,"235","1","284",,,,,,,,"6","2","4","10","1","243","72","793","103","6","1","2","1","111111","11AAA11A11A111",,,"6",,,,,,,,,"4"
"1300869","2017-09-18T02:00:00","25.43","-60.93",,,"1","4","2","5",,,,"11",,,,,,,,,"10173",,,"8",,,,,"9","288",,,,,,,,,,,,,"243","50","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"3201555","2017-09-18T02:00:00","22.68","-68.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"243","28","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"3201557","2017-09-18T02:00:00","25.17","-66.02",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,,"243","56","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"3201560","2017-09-18T02:00:00","27.18","-65.03",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,,"243","75","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4100043","2017-09-18T02:00:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10150","1","14",,"265",,,,"1","286",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAA1",,,"6",,,,,,,,,"4"
"4100046","2017-09-18T02:00:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","150","1","40",,,,,"10149","2","9",,"282",,,"249","1","290",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,,,,,"4"
"4201510","2017-09-18T02:00:00","24.95","-65.47",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"243","45","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4201511","2017-09-18T02:00:00","24.34","-69.30",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,,"243","49","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4201515","2017-09-18T02:00:00","26.51","-66.36",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,,"243","66","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400843","2017-09-18T02:00:00","28.58","-67.61",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"243","87","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"4400848","2017-09-18T02:00:00","27.21","-61.50",,,"1","4","2","5",,,,"11",,,,,,,,,"10179",,,"8",,,,,"9","287",,,,,,,,,,,,,"243","71","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4401527","2017-09-18T02:00:00","23.41","-61.51",,,"1","4","2","5",,,,"11",,,,,,,,,"10171",,,"8",,,,,"9","286",,,,,,,,,,,,,"243","31","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4401529","2017-09-18T02:00:00","23.66","-67.82",,,"1","4","2","5",,,,"11",,,,,,,,,"10150",,,"8",,,,,"9","282",,,,,,,,,,,,,"243","37","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4401543","2017-09-18T02:00:00","28.56","-65.77",,,"1","4","2","5",,,,"11",,,,,,,,,"10153",,,"8",,,,,"9","287",,,,,,,,,,,,,"243","85","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4100043","2017-09-18T02:10:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10150",,,,"264",,,,"1","286",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAAA",,,"6",,,,,,,,,"4"
"4100046","2017-09-18T02:10:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","150","1","40",,,,,"10149",,,,"282",,,"249","1","290",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"4400843","2017-09-18T02:15:00","28.58","-67.63",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"243","87","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1300528","2017-09-18T02:19:00","27.48","-60.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"243","70","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4100043","2017-09-18T02:20:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10151",,,,"264",,,,"1","286",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAAA",,,"6",,,,,,,,,"4"
"4100046","2017-09-18T02:20:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","150","1","40",,,,,"10150",,,,"282",,,"249","1","290",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"4100043","2017-09-18T02:30:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10151",,,,"264",,,,"1","286",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAAA",,,"6",,,,,,,,,"4"
"4100046","2017-09-18T02:30:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","150","1","40",,,,,"10151",,,,"282",,,"249","1","290",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"4100043","2017-09-18T02:40:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10152",,,,"262",,,,"1","286",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAAA",,,"6",,,,,,,,,"4"
"4100046","2017-09-18T02:40:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","150","1","40",,,,,"10151",,,,"282",,,"249","1","290",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"4100043","2017-09-18T02:50:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10151",,,,"264",,,,"1","286",,,,,,,,"7","2",,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1A7AA",,,"6",,,,,,,,,"4"
"4100046","2017-09-18T02:50:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","160","1","40",,,,,"10151",,,,"282",,,"249","1","290",,,,,,,,"4","1","0","9","2","243","38","793","103","6","1","2","1","111111","11AAA11A11A17A",,,"6",,,,,,,,,"4"
"4100049","2017-09-18T02:50:00","27.50","-62.90",,,"1","4",,"0",,,,"11","0","140","1","60",,,,,"10173","1","4",,"272",,,"227","1","284",,,,,,,,"5","1","16","9","2","243","72","793","103","6","1","2","1","111111","11AAA11A11A111",,,"6",,,,,,,,,"4"
"1300869","2017-09-18T03:00:00","25.42","-60.94",,,"1","4","2","5",,,,"11",,,,,,,,,"10171",,,"8",,,,,"9","288",,,,,,,,,,,,,"243","50","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"3201555","2017-09-18T03:00:00","22.66","-68.40",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,,"243","28","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"3201557","2017-09-18T03:00:00","25.16","-66.04",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,,"243","56","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"3201560","2017-09-18T03:00:00","27.18","-65.02",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"243","75","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4100043","2017-09-18T03:00:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10150","1","10",,"264",,,,"1","286",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAA1",,,"6",,,,,,,,,"4"
"4100046","2017-09-18T03:00:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","150","1","40",,,,,"10152","1","10",,"282",,,"247","1","290",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,,,,,"4"
"4201510","2017-09-18T03:00:00","24.95","-65.46",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"243","45","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4201511","2017-09-18T03:00:00","24.33","-69.29",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,,"243","49","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4201515","2017-09-18T03:00:00","26.51","-66.37",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,,"243","66","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400843","2017-09-18T03:00:00","28.58","-67.63",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"243","87","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"4400848","2017-09-18T03:00:00","27.21","-61.50",,,"1","4","2","5",,,,"11",,,,,,,,,"10182",,,"8",,,,,"9","287",,,,,,,,,,,,,"243","71","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4401527","2017-09-18T03:00:00","23.40","-61.52",,,"1","4","2","5",,,,"11",,,,,,,,,"10169",,,"8",,,,,"9","286",,,,,,,,,,,,,"243","31","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4401529","2017-09-18T03:00:00","23.64","-67.83",,,"1","4","2","5",,,,"11",,,,,,,,,"10150",,,"8",,,,,"9","282",,,,,,,,,,,,,"243","37","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4401543","2017-09-18T03:00:00","28.57","-65.77",,,"1","4","2","5",,,,"11",,,,,,,,,"10152",,,"8",,,,,"9","286",,,,,,,,,,,,,"243","85","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"A8IN9","2017-09-18T03:00:00","28.00","-63.10",,,"1","5","2","5","1","4",,"1",,"150","4","51","1","98","3",,"10173","1","12","8","260",,"250","246",,,"5","3","2","2","4","A",,"10","3","9","10","3","243","83","798","172","5","1","2","1","F11111","1111A1111A1111",,"5",,,,,,,,,,
"4100043","2017-09-18T03:10:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10150",,,,"265",,,,"1","286",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAAA",,,"6",,,,,,,,,"4"
"4100046","2017-09-18T03:10:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","160","1","40",,,,,"10152",,,,"282",,,"247","1","290",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"4100043","2017-09-18T03:20:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10150",,,,"264",,,,"1","285",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAAA",,,"6",,,,,,,,,"4"
"4100046","2017-09-18T03:20:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","160","1","40",,,,,"10152",,,,"282",,,"246","1","290",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"4100043","2017-09-18T03:30:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10150",,,,"264",,,,"1","285",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAAA",,,"6",,,,,,,,,"4"
"4100046","2017-09-18T03:30:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","160","1","40",,,,,"10150",,,,"283",,,"248","1","290",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"4100043","2017-09-18T03:40:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10149",,,,"263",,,,"1","285",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAAA",,,"6",,,,,,,,,"4"
"4100046","2017-09-18T03:40:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","150","1","50",,,,,"10150",,,,"282",,,"246","1","290",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"4100043","2017-09-18T03:50:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10149",,,,"263",,,,"1","285",,,,,,,,"9","2",,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1A7AA",,,"6",,,,,,,,,"4"
"4100046","2017-09-18T03:50:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","160","1","40",,,,,"10149",,,,"282",,,"247","1","290",,,,,,,,"4","1","9","7","2","243","38","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,,,,,,,"4"
