"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","IND_FOR_PRECIP"
"5100001","2020-09-12T21:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10183",,,,"264",,"202","1","273",,,,,,,"3","1","7","11","3","233","42","793","103","6","0",,"2","111111","11AAA11A11A11A",,,"6",,"4"
"5100101","2020-09-12T21:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10176",,,,"264",,"202","1","273",,,,,,,"4","1","10","10","3","233","42","793","103","6","0",,"2","111111","11AAA11A11A11A",,,"6",,"4"
"5100001","2020-09-12T22:00:00","24.50","-162.00",,,"1","4","2","0","0","0","11","0","80","1","40",,,,,"10183",,,"0","264",,"202","1","273",,,,"A",,,"3","1","7","11","3","233","42","993","114","6","1","2","2","111111","11AAA11A11811A",,,"6",,"4"
"5100101","2020-09-12T22:00:00","24.40","-162.10",,,"1","4","2","0","0","0","11","0","80","1","40",,,,,"10176",,,"0","264",,"202","1","273",,,,"A",,,"4","1","10","10","3","233","42","993","114","6","1","2","2","111111","11AAA11A11811A",,,"6",,"4"
"5100001","2020-09-12T22:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10182",,,,"266",,"199","1","274",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-12T22:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10174",,,,"265",,"200","1","274",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100001","2020-09-12T22:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","90","1","40",,,,,"10180",,,,"265",,"199","1","274",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-12T22:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10173",,,,"266",,"196","1","274",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100001","2020-09-12T22:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10180",,,,"266",,"201","1","274",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-12T22:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","90","1","40",,,,,"10173",,,,"265",,"196","1","274",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100001","2020-09-12T22:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10179",,,,"266",,"201","1","274",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-12T22:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","90","1","40",,,,,"10172",,,,"265",,"199",,,,,,,,,,,,,,"233","42","793","103","6","0",,"2","F11111","11AAA11A1AAAAA",,,"6",,"4"
"5100001","2020-09-12T22:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10179",,,,"266",,"202","1","274",,,,,,,"4","1","8","10","3","233","42","793","103","6","0",,"2","111111","11AAA11A11A11A",,,"6",,"4"
"5100101","2020-09-12T22:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","90","1","40",,,,,"10172",,,,"265",,"196","1","274",,,,,,,"4","1","12","14","3","233","42","793","103","6","0",,"2","111111","11AAA11A11A11A",,,"6",,"4"
"5100001","2020-09-12T23:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10178","8","10",,"265",,"201","1","274",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,"4"
"5100101","2020-09-12T23:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10170","8","9",,"265",,"199","1","275",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,"4"
"5100001","2020-09-12T23:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","30",,,,,"10177",,,,"265",,"204","1","274",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-12T23:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10169",,,,"265",,"198","1","275",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100001","2020-09-12T23:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","30",,,,,"10175",,,,"265",,"205","1","275",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-12T23:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","90","1","40",,,,,"10168",,,,"265",,"200","1","275",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100001","2020-09-12T23:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","40",,,,,"10175",,,,"265",,"204","1","275",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-12T23:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10167",,,,"265",,"200","1","275",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100001","2020-09-12T23:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","40",,,,,"10174",,,,"265",,"206","1","275",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-12T23:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10167",,,,"265",,"202","1","275",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100001","2020-09-12T23:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","40",,,,,"10173",,,,"265",,"208","1","276",,,,,,,"4","1","8","10","2","233","42","793","103","6","0",,"2","111111","11AAA11A11A11A",,,"6",,"4"
"5100101","2020-09-12T23:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10166",,,,"265",,"206","1","276",,,,,,,"4","1","24","14","3","233","42","793","103","6","0",,"2","111111","11AAA11A11A11A",,,"6",,"4"
"5100001","2020-09-13T00:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","30",,,,,"10173","8","12",,"265",,"207","1","276",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,"4"
"5100101","2020-09-13T00:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10165","8","13",,"265",,"205","1","275",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,"4"
"5100001","2020-09-13T00:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","30",,,,,"10172",,,,"265",,"207","1","276",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-13T00:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10164",,,,"265",,"205","1","275",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100001","2020-09-13T00:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","30",,,,,"10171",,,,"265",,"207","1","276",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-13T00:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","40",,,,,"10161",,,,"265",,"205",,,,,,,,,,,,,,"233","42","793","103","6","0",,"2","F11111","11AAA11A1AAAAA",,,"6",,"4"
"5100001","2020-09-13T00:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","50","1","30",,,,,"10171",,,,"265",,"206","1","276",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-13T00:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","40",,,,,"10161",,,,"265",,"203","1","276",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100001","2020-09-13T00:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","30",,,,,"10171",,,,"265",,"205","1","277",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-13T00:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","30",,,,,"10162",,,,"265",,"203","1","276",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100001","2020-09-13T00:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","30",,,,,"10169",,,,"266",,"205","1","277",,,,,,,"4","1","19","14","3","233","42","793","103","6","0",,"2","111111","11AAA11A11A11A",,,"6",,"4"
"5100101","2020-09-13T00:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","60","1","30",,,,,"10161",,,,"265",,"204","1","276",,,,,,,"4","1","32","14","2","233","42","793","103","6","0",,"2","111111","11AAA11A11A13A",,,"6",,"4"
"5100001","2020-09-13T01:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","50","1","30",,,,,"10168","8","14",,"266",,"211","1","277",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,"4"
"5100101","2020-09-13T01:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","60","1","30",,,,,"10161","7","14",,"265",,"204","1","276",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,"4"
"5100001","2020-09-13T01:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","40","1","30",,,,,"10167",,,,"265",,"211","1","277",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-13T01:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","50","1","30",,,,,"10157",,,,"266",,"204","1","277",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100001","2020-09-13T01:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","50","1","30",,,,,"10165",,,,"265",,"209","1","277",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-13T01:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","50","1","30",,,,,"10159",,,,"265",,"204","1","277",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100001","2020-09-13T01:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","50","1","30",,,,,"10165",,,,"266",,"206","1","277",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-13T01:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","40","1","30",,,,,"10158",,,,"265",,"206","1","277",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100001","2020-09-13T01:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","50","1","30",,,,,"10165",,,,"266",,"207","1","276",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-13T01:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","50","1","30",,,,,"10158",,,,"266",,"205","1","277",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100001","2020-09-13T01:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","50","1","30",,,,,"10165",,,,"266",,"210","1","276",,,,,,,"4","1","21","14","3","233","42","793","103","6","0",,"2","111111","11AAA11A11A11A",,,"6",,"4"
"5100101","2020-09-13T01:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","50","1","30",,,,,"10158",,,,"265",,"205","1","277",,,,,,,"3","1","22","14","3","233","42","793","103","6","0",,"2","111111","11AAA11A11A11A",,,"6",,"4"
"5100001","2020-09-13T02:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","50","1","30",,,,,"10165","6","13",,"266",,"209","1","276",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,"4"
"5100101","2020-09-13T02:00:00","24.40","-162.10",,,"1","4","2","0","0","0","11","0","50","1","30",,,,,"10158",,,"0","265",,"205","1","277",,,,"A",,,"3","1","22","14","3","233","42","993","114","6","1","2","2","111111","11AAA11A11811A",,,"6",,"4"
"5100001","2020-09-13T02:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","40","1","30",,,,,"10164",,,,"266",,"210","1","276",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-13T02:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","50","1","30",,,,,"10156",,,,"266",,"205",,,,,,,,,,,,,,"233","42","793","103","6","0",,"2","F11111","11AAA11A1AAAAA",,,"6",,"4"
"5100001","2020-09-13T02:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","50","1","40",,,,,"10163",,,,"266",,"211","1","277",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-13T02:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","40","1","30",,,,,"10154",,,,"266",,"206","1","277",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100001","2020-09-13T02:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","60","1","30",,,,,"10164",,,,"265",,"213","1","277",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-13T02:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","40","1","30",,,,,"10153",,,,"266",,"206","1","277",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100001","2020-09-13T02:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","40","1","50",,,,,"10163",,,,"265",,"216","1","277",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-13T02:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","50","1","30",,,,,"10156",,,,"267",,"209","1","277",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100001","2020-09-13T02:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","20","1","50",,,,,"10164",,,,"260",,"216","1","278",,,,,,,"4","1","19","13","3","233","42","793","103","6","0",,"2","111111","11AAA11A11A11A",,,"6",,"4"
"5100101","2020-09-13T02:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","60","1","50",,,,,"10156",,,,"265",,"214","1","277",,,,,,,"4","1","12","13","2","233","42","793","103","6","0",,"2","111111","11AAA11A11A13A",,,"6",,"4"
"5100001","2020-09-13T03:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","10","1","40",,,,,"10164","6","8",,"260",,"216","1","277",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,"4"
"5100101","2020-09-13T03:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","50","1","40",,,,,"10154","6","8",,"265",,"213","1","277",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,"4"
"5100001","2020-09-13T03:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","360","1","30",,,,,"10164",,,,"261",,"214","1","277",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-13T03:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","50","1","30",,,,,"10156",,,,"266",,"214","1","277",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100001","2020-09-13T03:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","360","1","30",,,,,"10164",,,,"262",,"212","1","277",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-13T03:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","40","1","30",,,,,"10153",,,,"265",,"212","1","277",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100001","2020-09-13T03:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","10","1","20",,,,,"10165",,,,"264",,"212","1","276",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-13T03:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","60","1","40",,,,,"10157",,,,"265",,"214","1","277",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100001","2020-09-13T03:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","40","1","30",,,,,"10165",,,,"266",,"214","1","276",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-13T03:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","40","1","40",,,,,"10158",,,,"265",,"213","1","277",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100001","2020-09-13T03:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","50","1","40",,,,,"10166",,,,"266",,"213","1","276",,,,,,,"3","1","19","13","2","233","42","793","103","6","0",,"2","111111","11AAA11A11A13A",,,"6",,"4"
"5100101","2020-09-13T03:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","30","1","40",,,,,"10159",,,,"266",,"212","1","277",,,,,,,"4","1","17","13","2","233","42","793","103","6","0",,"2","111111","11AAA11A11A13A",,,"6",,"4"
"5100001","2020-09-13T04:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","50","1","40",,,,,"10167","5","0",,"266",,"210","1","276",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,"4"
"5100101","2020-09-13T04:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","30","1","30",,,,,"10159","5","0",,"267",,"210","1","276",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,"4"
"5100001","2020-09-13T04:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","50","1","40",,,,,"10167",,,,"266",,"211","1","276",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-13T04:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","40","1","40",,,,,"10160",,,,"266",,"212","1","276",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100001","2020-09-13T04:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","50","1","40",,,,,"10168",,,,"266",,"210","1","276",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-13T04:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","50","1","40",,,,,"10161",,,,"266",,"212","1","277",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100001","2020-09-13T04:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","60","1","40",,,,,"10169",,,,"265",,"210","1","276",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-13T04:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","60","1","40",,,,,"10162",,,,"266",,"211","1","277",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100001","2020-09-13T04:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","60","1","40",,,,,"10170",,,,"265",,"209","1","276",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-13T04:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","50","1","40",,,,,"10161",,,,"265",,"209","1","277",,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,"4"
"5100001","2020-09-13T04:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","50","1","40",,,,,"10170",,,,"265",,"206","1","277",,,,,,,"4","1","8","9","3","233","42","793","103","6","0",,"2","111111","11AAA11A11A11A",,,"6",,"4"
"5100101","2020-09-13T04:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","60","1","40",,,,,"10163",,,,"265",,"209","1","277",,,,,,,"4","1","7","9","3","233","42","793","103","6","0",,"2","111111","11AAA11A11A11A",,,"6",,"4"
"5100001","2020-09-13T05:00:00","24.50","-162.00",,,"1","4","2","0","0","0","11","0","50","1","40",,,,,"10170",,,"0","265",,"206","1","277",,,,"A",,,"4","1","8","9","3","233","42","993","114","6","1","2","2","111111","11AAA11A11811A",,,"6",,"4"
"5100101","2020-09-13T05:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","60","1","40",,,,,"10164","3","6",,"265",,"210","1","276",,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,"4"
"5100001","2020-09-13T05:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","50","1","40",,,,,"10173",,,,"266",,"204","1","276",,,,,,,,,,,,"233","42","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-13T05:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","50","1","40",,,,,"10165",,,,"264",,"206","1","276",,,,,,,,,,,,"233","42","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,"4"
"5100001","2020-09-13T05:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","50","1","40",,,,,"10173",,,,"266",,"205","1","275",,,,,,,,,,,,"233","42","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-13T05:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","50","1","40",,,,,"10165",,,,"264",,"206","1","276",,,,,,,,,,,,"233","42","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,"4"
"5100001","2020-09-13T05:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","50","1","40",,,,,"10173",,,,"265",,"206",,,,,,,,,,,,,,"233","42","793","103","6","0",,"1","F11111","11AAA11A1AAAAA",,,"6",,"4"
"5100101","2020-09-13T05:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","60","1","50",,,,,"10166",,,,"264",,"204","1","275",,,,,,,,,,,,"233","42","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,"4"
"5100001","2020-09-13T05:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","60","1","40",,,,,"10174",,,,"265",,"203","1","275",,,,,,,,,,,,"233","42","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-13T05:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","60","1","40",,,,,"10167",,,,"265",,"205","1","276",,,,,,,,,,,,"233","42","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,"4"
"5100001","2020-09-13T05:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","50","1","40",,,,,"10176",,,,"265",,"203","1","274",,,,,,,"4","1","15","12","2","233","42","793","103","6","0",,"1","111111","11AAA11A11A11A",,,"6",,"4"
"5100101","2020-09-13T05:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","50","1","40",,,,,"10168",,,,"265",,"206","1","276",,,,,,,"4","1","17","14","3","233","42","793","103","6","0",,"1","111111","11AAA11A11A11A",,,"6",,"4"
"5100001","2020-09-13T06:00:00","24.50","-162.00",,,"1","4","2","0","0","0","11","0","50","1","40",,,,,"10176",,,"0","265",,"203","1","274",,,,"A",,,"4","1","15","12","2","233","42","993","114","6","1","2","1","111111","11AAA11A11811A",,,"6",,"4"
"5100101","2020-09-13T06:00:00","24.40","-162.10",,,"1","4","2","0","0","0","11","0","50","1","40",,,,,"10168",,,"0","265",,"206","1","276",,,,"A",,,"4","1","17","14","3","233","42","993","114","6","1","2","1","111111","11AAA11A11811A",,,"6",,"4"
"5100001","2020-09-13T06:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","60","1","40",,,,,"10177",,,,"265",,"206","1","274",,,,,,,,,,,,"233","42","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-13T06:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","60","1","50",,,,,"10169",,,,"265",,"205","1","276",,,,,,,,,,,,"233","42","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,"4"
"5100001","2020-09-13T06:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","60","1","40",,,,,"10178",,,,"265",,"211","1","274",,,,,,,,,,,,"233","42","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,"4"
"5100101","2020-09-13T06:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","60","1","50",,,,,"10170",,,,"265",,"203","1","276",,,,,,,,,,,,"233","42","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,"4"
"5100001","2020-09-13T06:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","60","1","40",,,,,"10179",,,,"265",,"209","1","274",,,,,,,,,,,,"233","42","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,"4"
